episode,score,return,epsilon,best_score,steps,loss
411,0,-5.0,0.84382,1,1,0.004067125264555216
412,0,-5.1166,0.84344,1,12,0.002591910073533654
413,0,-5.0515,0.84306,1,6,0.001320735551416874
414,0,-5.0,0.84268,1,1,0.0023552803322672844
415,0,-5.1166,0.8423,1,12,0.0028831600211560726
416,0,-5.1505,0.84192,1,15,0.0030625900253653526
417,0,-5.0728,0.84154,1,8,0.00275469315238297
418,0,-5.0621,0.84116,1,7,0.0020867546554654837
419,0,-5.0203,0.84078,1,3,0.002008665818721056
420,0,-5.0515,0.8404,1,6,0.0027833643835037947
421,0,-5.041,0.84002,1,5,0.002662908984348178
422,0,-5.0621,0.8396399999999999,1,7,0.003726770868524909
423,0,-5.0101,0.83926,1,2,0.002936362288892269
424,0,-5.0,0.8388800000000001,1,1,0.0031703184358775616
425,0,-5.1166,0.8385,1,12,0.001656492706388235
426,0,-5.0,0.83812,1,1,0.00207917089574039
427,0,-5.0306,0.83774,1,4,0.003026179503649473
428,0,-5.0101,0.83736,1,2,0.002899590414017439
429,0,-5.041,0.8369800000000001,1,5,0.004036686848849058
430,0,-5.041,0.8366,1,5,0.0030979805160313845
431,0,-5.0,0.83622,1,1,0.0032262164168059826
432,0,-5.0203,0.83584,1,3,0.0024311193265020847
433,0,-5.1736,0.83546,1,17,0.0030397376976907253
434,0,-5.0101,0.83508,1,2,0.004184983670711517
435,0,-5.0203,0.8347,1,3,0.002979376818984747
436,1,-4.5836,0.83432,1,10,0.002056750701740384
437,0,-5.0,0.83394,1,1,0.002050024690106511
438,0,-5.0,0.8335600000000001,1,1,0.001760183833539486
439,0,-5.162,0.83318,1,16,0.002014016965404153
440,0,-5.0515,0.8328,1,6,0.0010727584594860673
441,0,-5.0515,0.8324199999999999,1,6,0.0020983153954148293
442,0,-5.0101,0.83204,1,2,0.0016146698035299778
443,0,-5.0,0.8316600000000001,1,1,0.002661994891241193
444,0,-5.0306,0.83128,1,4,0.0018930383957922459
