game,score,steps,duration_sec,reason
112,3,92,0.852,self
113,16,987,9.105,self
114,23,575,5.323,self
115,9,775,7.185,hunger
116,31,650,6.001,self
117,36,1141,10.561,self
118,15,634,5.855,self
119,3,120,1.106,self
120,29,836,7.717,self
121,21,468,4.323,self
122,15,340,3.143,self
123,18,483,4.448,self
124,24,501,4.622,self
125,0,640,5.943,hunger
126,32,617,5.711,self
127,1,25,0.218,self
128,23,1167,10.762,self
129,1,240,2.196,self
130,22,675,6.227,self
131,18,1007,9.277,self
132,27,604,5.552,self
133,19,386,3.556,self
134,13,952,8.774,hunger
135,25,702,6.494,self
136,17,491,4.531,self
137,30,656,6.069,self
138,27,775,7.167,self
139,22,662,6.103,self
140,0,640,5.918,hunger
141,46,1034,9.561,self
142,17,358,3.303,self
143,9,197,1.815,self
144,0,640,5.914,hunger
145,7,125,1.155,self
146,32,661,6.117,self
147,3,506,4.659,self
148,18,414,3.83,self
149,29,650,6.003,self
150,20,451,4.155,self
151,0,640,5.916,hunger
152,29,623,5.746,self
153,0,640,5.914,hunger
154,0,640,5.907,hunger
155,18,372,3.448,self
156,0,640,5.893,hunger
157,31,784,7.271,self
158,20,631,5.818,self
159,3,88,0.809,self
160,15,266,2.457,self
161,27,696,6.432,self
162,25,525,4.858,self
163,22,982,9.072,self
164,25,823,7.601,self
165,19,442,4.068,self
166,15,409,3.781,self
167,19,372,3.427,wall
168,0,640,5.901,hunger
169,21,474,4.395,self
170,25,895,8.285,self
171,23,485,4.441,self
172,17,495,4.544,self
173,0,640,5.883,hunger
174,15,923,8.519,hunger
175,0,640,5.878,hunger
176,0,640,5.906,hunger
177,26,718,6.578,wall
178,0,640,5.887,hunger
179,34,630,5.783,self
180,20,417,3.833,self
181,21,451,4.142,self
182,19,412,3.791,self
183,40,1088,9.985,self
184,43,1474,13.523,self
185,23,632,5.727,self
186,18,523,4.757,self
187,11,463,4.184,self
188,19,468,4.208,self
189,33,910,8.204,self
190,0,640,5.78,hunger
191,45,936,8.404,self
192,3,173,1.561,self
193,16,626,5.64,wall
194,0,640,5.633,hunger
195,17,369,3.306,self
196,15,349,3.123,self
197,3,95,0.847,self
198,20,364,3.246,self
199,19,692,6.1,self
200,29,614,5.459,self
201,32,659,5.88,self
202,13,262,2.303,self
203,22,504,4.5,self
204,15,481,4.265,self
205,18,519,4.589,self
206,31,700,6.09,self
207,26,969,8.387,self
208,17,681,6.115,self
209,15,298,2.548,self
210,9,858,7.444,hunger
211,29,916,7.952,self
212,34,964,8.34,self
213,23,1153,9.959,self
214,17,423,3.649,wall
215,23,476,4.11,self
216,22,569,4.932,self
217,18,550,4.724,self
218,5,123,1.052,self
219,19,500,4.381,self
220,47,1163,10.247,self
221,19,583,5.062,self
222,25,512,4.467,self
223,15,275,2.382,self
224,17,361,3.139,self
225,19,531,4.596,self
226,18,355,3.071,self
227,21,559,4.796,self
228,18,387,3.335,self
229,0,640,5.525,hunger
230,30,635,5.457,self
231,18,337,2.908,self
232,25,480,4.146,self
233,3,81,0.697,self
234,10,266,2.296,self
235,0,640,5.553,hunger
236,0,640,5.572,hunger
237,1,29,0.243,self
238,10,1075,9.278,hunger
239,31,724,6.226,self
240,25,774,6.683,self
241,21,520,4.487,self
242,3,68,0.583,self
243,27,594,5.131,self
244,0,640,5.53,hunger
245,2,676,5.841,hunger
246,3,120,1.032,self
247,35,983,8.448,self
248,0,640,5.531,hunger
249,0,640,5.538,hunger
250,35,816,7.167,self
251,0,640,5.527,hunger
252,21,514,4.438,self
253,20,377,3.244,self
254,31,586,5.059,self
255,0,640,5.533,hunger
256,25,611,5.377,self
257,41,879,7.636,wall
258,3,60,0.52,self
259,21,634,5.488,self
260,21,398,3.424,self
261,18,379,3.294,self
262,17,512,4.608,self
263,28,588,5.155,self
264,29,859,7.753,self
265,17,325,2.87,self
266,32,759,6.632,self
267,17,362,3.133,self
268,0,640,5.549,hunger
269,0,640,5.608,hunger
270,3,62,0.53,self
271,20,406,3.508,self
272,3,81,0.695,self
273,27,787,6.798,self
274,11,889,7.68,hunger
275,14,933,8.074,hunger
276,15,330,2.865,self
277,35,911,7.834,self
278,0,640,5.537,hunger
279,31,885,7.608,wall
280,0,640,5.555,hunger
281,11,316,2.724,self
282,1,62,0.531,self
283,19,381,3.322,self
284,18,482,4.142,self
285,1,15,0.127,self
286,31,850,7.493,self
287,21,491,4.236,self
288,15,338,2.985,self
289,15,577,4.978,self
290,15,352,3.029,self
291,0,640,5.536,hunger
292,19,365,3.176,self
293,21,456,3.94,self
294,19,508,4.402,self
295,9,238,2.058,self
296,5,115,0.979,self
297,13,850,7.332,hunger
298,25,829,7.181,self
299,0,640,5.556,hunger
300,13,264,2.291,self
301,13,301,2.599,self
302,25,605,5.21,self
303,26,537,4.631,self
304,29,647,5.574,self
305,28,580,5.032,self
306,0,640,5.574,hunger
307,3,111,0.949,self
308,36,1362,11.688,self
309,16,441,3.816,self
310,27,656,5.644,self
311,26,660,5.69,self
312,19,353,3.028,self
313,17,365,3.146,self
314,15,309,2.667,self
315,8,827,7.151,hunger
316,28,757,6.513,self
317,15,422,3.619,self
318,12,825,7.095,self
319,17,477,4.128,self
320,25,458,3.942,self
321,25,580,5.02,self
322,1,125,1.074,self
323,13,262,2.261,self
324,14,395,3.402,self
325,25,486,4.19,self
326,29,643,5.552,self
327,17,385,3.356,self
328,18,430,3.707,self
329,15,285,2.452,self
330,0,640,5.532,hunger
331,19,474,4.118,self
332,19,476,4.264,self
333,0,640,5.57,hunger
334,37,865,7.451,self
335,3,80,0.684,self
336,17,469,4.028,self
337,0,640,5.532,hunger
338,38,782,6.724,self
339,15,336,2.884,self
340,36,707,6.118,self
341,0,640,5.491,hunger
342,19,448,3.906,self
343,30,645,5.689,self
344,27,551,4.898,self
345,20,452,4.088,self
346,32,1148,9.931,self
347,3,103,0.885,self
348,21,471,4.195,self
349,19,346,4.107,self
350,14,910,8.583,hunger
351,29,605,5.659,self
352,0,640,6.574,hunger
353,1,19,0.275,self
354,27,723,6.421,self
355,15,409,3.457,self
356,18,346,2.907,self
357,31,933,7.872,self
358,19,330,2.769,self
359,20,428,3.603,self
360,15,296,2.492,self
361,12,552,4.71,self
362,27,603,5.08,self
363,11,262,2.217,self
364,3,86,0.718,self
365,18,542,4.583,self
366,16,339,2.846,self
367,0,12,0.104,wall
368,39,909,7.693,self
369,22,476,4.022,self
370,22,427,3.607,self
371,7,178,1.496,self
372,37,1056,8.89,self
373,18,381,3.228,self
374,27,678,5.695,self
375,13,454,3.817,self
376,25,558,4.661,self
377,15,308,2.591,self
378,12,222,1.858,self
379,28,677,5.697,self
380,19,775,6.541,self
381,18,349,2.943,self
382,34,746,6.275,wall
383,28,672,5.632,self
384,3,70,0.579,self
385,0,640,5.398,hunger
386,9,406,3.408,self
387,3,101,0.839,self
388,21,558,4.666,self
389,23,539,4.527,self
390,11,298,2.502,self
391,23,831,7.008,wall
392,26,603,5.064,self
393,14,603,5.072,wall
394,38,717,6.038,self
395,20,618,5.185,self
396,0,640,5.46,hunger
397,13,468,3.931,self
398,19,515,4.319,self
399,33,650,5.468,self
400,19,455,3.814,self
401,15,330,2.76,self
402,23,464,3.897,self
403,29,672,5.635,self
404,21,1010,8.527,self
405,9,281,2.405,self
406,15,361,3.152,self
407,30,638,5.499,self
408,17,363,3.06,self
409,3,74,0.614,self
410,10,399,3.356,self
411,18,445,3.758,self
412,23,1486,12.546,self
413,21,444,3.71,self
414,33,787,6.598,self
415,28,645,5.436,self
416,35,1035,8.704,self
417,3,102,0.856,self
418,17,507,4.257,self
419,0,640,5.421,hunger
420,17,318,2.714,self
421,7,762,6.444,hunger
422,21,419,3.658,self
423,29,735,6.348,self
424,32,758,6.643,self
425,3,106,0.917,self
426,17,402,3.493,wall
427,27,565,4.89,self
428,6,769,6.695,hunger
429,1,48,0.418,self
430,24,468,4.066,self
431,3,87,0.748,self
432,22,579,5.02,self
433,18,401,3.475,self
434,9,182,1.578,self
435,0,12,0.1,wall
436,10,854,7.433,hunger
437,11,331,2.868,self
438,23,432,3.753,self
439,27,599,5.208,self
440,21,481,4.174,self
441,10,862,7.508,hunger
442,9,597,5.191,self
443,13,328,2.846,self
444,22,513,4.453,self
445,29,685,6.002,self
446,15,552,4.832,self
447,33,778,6.758,self
448,13,257,2.246,self
449,19,379,3.326,self
450,11,291,2.528,self
451,9,332,2.894,self
452,17,605,5.262,self
453,2,690,6.03,hunger
454,9,153,1.328,self
455,24,958,8.325,wall
456,23,491,4.286,self
457,18,378,3.28,wall
458,16,984,8.556,hunger
459,14,675,5.889,self
460,31,767,6.663,self
461,33,735,6.366,self
462,24,826,7.163,self
463,13,353,3.084,self
464,15,438,3.822,self
465,20,488,4.278,self
466,28,697,6.065,self
467,26,615,5.354,self
468,13,364,3.146,self
469,29,1162,10.114,self
470,38,1017,8.899,self
471,28,599,5.22,self
472,0,640,5.586,hunger
473,27,564,4.908,self
474,0,640,5.586,hunger
475,0,640,5.57,hunger
476,33,839,7.27,self
477,16,410,3.568,self
478,23,474,4.127,self
479,3,63,0.544,self
480,3,106,0.92,self
481,3,91,0.787,self
482,3,481,4.196,self
483,17,707,6.982,self
484,19,409,3.672,self
485,0,640,5.38,hunger
486,30,634,5.308,self
487,29,616,5.671,self
488,13,382,4.01,self
489,27,520,5.075,self
490,10,889,7.494,hunger
491,45,914,7.735,self
492,15,297,2.66,self
493,21,517,5.117,self
494,19,453,3.854,wall
495,24,480,4.118,self
496,17,444,3.874,self
497,23,475,4.1,self
498,15,294,2.526,self
499,18,515,4.3,self
500,15,699,5.852,self
501,3,93,0.777,self
502,0,640,5.392,hunger
503,17,967,8.124,self
504,3,141,1.177,self
505,42,956,7.983,wall
506,25,578,4.867,self
507,10,188,1.576,self
508,25,564,4.715,self
509,0,640,5.354,hunger
510,0,640,5.389,hunger
511,39,846,7.735,self
512,7,818,10.155,hunger
513,0,640,5.711,hunger
514,17,681,5.726,self
515,22,449,3.778,self
516,3,91,0.764,self
517,29,823,6.922,self
518,13,240,2.107,self
519,43,854,7.285,self
520,35,1048,8.825,self
521,0,640,5.407,hunger
522,20,410,3.456,self
523,10,209,1.773,self
524,0,640,5.391,hunger
525,20,599,5.029,self
526,21,423,3.548,self
527,17,349,2.932,self
528,25,436,3.672,self
529,7,801,6.776,hunger
530,3,234,2.041,self
531,0,640,5.438,hunger
532,25,462,3.899,wall
533,17,539,4.708,self
534,31,925,7.786,self
535,20,462,3.9,self
536,40,934,7.806,self
537,0,640,5.394,hunger
538,11,203,1.716,self
539,25,521,4.364,self
540,3,83,0.689,self
541,15,430,3.62,self
542,30,678,5.712,self
543,22,521,4.372,self
544,22,679,5.714,self
545,27,773,6.517,self
546,37,1128,9.443,self
547,24,743,6.238,self
548,25,508,4.264,self
549,3,81,0.682,self
550,21,732,6.137,self
551,17,373,3.127,self
552,5,95,0.799,self
553,9,1378,11.597,hunger
554,24,425,3.58,self
555,17,402,3.403,self
556,28,609,5.118,self
557,11,255,2.148,wall
558,33,700,5.868,self
559,16,284,2.376,self
560,23,526,4.42,self
561,19,388,3.258,self
562,24,724,6.094,self
563,28,687,5.773,self
564,28,611,5.121,self
565,14,442,3.721,self
566,26,908,7.639,self
567,19,453,3.823,self
568,27,652,5.503,self
569,9,172,1.444,self
570,17,627,5.275,self
571,0,640,5.383,hunger
572,24,472,3.984,self
573,0,640,5.405,hunger
574,3,75,0.634,self
575,15,297,2.501,self
576,26,1070,9.014,self
577,19,383,3.326,self
578,22,610,5.295,self
579,26,539,4.685,self
580,0,640,5.622,hunger
581,22,691,6.041,self
582,16,391,3.403,self
583,0,640,5.64,hunger
584,13,237,2.074,self
585,0,640,5.591,hunger
586,3,66,0.569,self
587,18,371,3.229,self
588,18,294,2.572,self
589,15,276,2.506,self
590,18,313,2.785,self
591,36,751,6.578,self
592,8,191,1.658,self
593,11,223,1.966,self
594,29,616,5.391,self
595,39,993,8.64,self
596,3,85,0.733,self
597,31,711,6.206,self
598,23,502,4.372,self
599,3,90,0.787,self
600,22,602,5.252,self
601,29,651,5.668,self
602,29,606,5.292,self
603,0,640,5.594,hunger
604,27,692,6.053,self
605,28,804,7.025,self
606,0,640,5.604,hunger
607,29,633,5.496,self
608,0,640,5.587,hunger
609,41,850,7.379,self
610,30,758,6.566,self
611,14,258,2.245,self
612,0,640,5.574,hunger
613,13,322,2.798,self
614,1,51,0.438,self
615,26,665,5.783,self
616,22,466,4.06,self
617,40,1047,9.172,self
618,14,256,2.209,self
619,22,600,5.539,self
620,19,508,4.42,self
621,17,456,3.968,self
622,18,591,5.151,self
623,9,783,6.821,hunger
624,0,640,5.594,hunger
625,18,382,3.31,self
626,25,560,4.864,self
627,18,515,4.473,self
628,0,640,5.587,hunger
629,20,703,6.118,self
630,32,737,6.398,self
631,9,790,6.887,hunger
632,21,465,4.01,self
633,23,443,3.841,self
634,23,519,4.528,self
635,29,633,5.523,self
636,16,428,3.723,self
637,17,433,3.758,self
638,23,580,5.056,self
639,20,375,3.256,wall
640,3,668,5.842,self
641,17,467,4.078,self
642,21,523,4.574,self
643,22,574,5.001,self
644,35,709,6.207,self
645,1,24,0.201,self
646,37,806,7.028,self
647,0,640,5.587,hunger
648,24,912,7.975,self
649,15,937,8.154,hunger
650,0,640,5.579,hunger
651,32,735,6.399,self
652,34,652,5.665,self
653,27,492,4.282,self
654,3,150,1.291,self
655,9,821,7.135,hunger
656,28,591,5.146,self
657,0,640,5.591,hunger
658,18,652,5.666,self
659,13,345,2.995,self
660,15,299,2.604,self
661,31,1029,8.966,self
662,3,67,0.585,self
663,0,640,5.572,hunger
664,0,12,0.101,wall
665,25,539,4.68,self
666,31,611,5.294,self
667,16,356,3.07,self
668,13,311,2.691,self
669,21,584,5.095,self
670,25,565,4.907,self
671,17,463,4.03,self
672,0,640,5.576,hunger
673,16,353,3.06,self
674,11,522,4.519,self
675,0,640,5.587,hunger
676,3,81,0.713,self
677,3,61,0.536,self
678,18,432,3.784,self
679,24,508,4.415,self
680,17,387,3.362,self
681,0,640,5.593,hunger
682,38,999,8.68,self
683,19,735,6.407,self
684,25,788,6.864,self
685,11,218,1.903,self
686,20,425,3.715,self
687,23,390,3.407,self
688,20,450,3.941,self
689,2,686,5.993,hunger
690,0,640,5.586,hunger
691,31,1146,9.993,self
692,22,474,4.131,self
693,47,1282,11.181,self
694,17,526,4.57,self
695,29,599,5.215,self
696,25,676,5.914,self
697,0,640,5.604,hunger
698,18,424,3.689,self
699,17,414,3.6,self
700,29,610,5.315,wall
701,3,64,0.551,self
702,19,325,2.832,self
703,28,653,5.701,self
704,23,599,5.232,self
705,1,21,0.179,wall
706,27,656,5.732,self
707,21,718,6.275,self
708,31,697,6.065,self
709,37,997,8.673,self
710,28,741,6.456,self
711,24,518,4.503,self
712,33,918,7.994,self
713,16,297,2.595,self
714,23,466,4.056,self
715,3,76,0.66,self
716,32,767,6.657,self
717,3,86,0.748,self
718,11,309,2.685,wall
719,0,640,5.585,hunger
720,21,473,4.131,self
721,21,409,3.652,self
722,14,285,2.487,self
723,30,588,5.128,wall
724,7,586,5.096,self
725,19,483,4.276,self
726,30,932,8.095,self
727,9,849,7.425,hunger
728,24,525,4.523,self
729,33,788,6.897,self
730,24,608,5.324,self
731,18,360,3.136,self
732,3,88,0.769,self
733,33,822,7.134,self
734,17,359,3.1,self
735,22,1007,8.785,wall
736,18,1133,9.864,self
737,15,395,3.463,self
738,23,507,4.395,self
739,3,75,0.654,self
740,18,550,4.784,self
741,29,478,4.172,self
742,19,387,3.352,self
743,31,610,5.314,self
744,15,315,2.744,wall
745,17,340,2.973,self
746,26,651,5.648,self
747,25,536,4.73,self
748,11,240,2.083,self
749,7,915,7.97,hunger
750,25,1018,8.902,self
751,20,369,3.2,self
752,10,912,7.938,hunger
753,23,868,7.546,self
754,26,899,7.859,self
755,0,640,5.576,hunger
756,23,479,4.234,self
757,33,954,8.33,self
758,0,12,0.099,wall
759,21,482,4.174,self
760,23,604,5.268,self
761,0,640,5.56,hunger
762,36,786,6.827,self
763,11,241,2.1,self
764,24,665,5.796,self
765,13,388,3.386,self
766,3,71,0.612,self
767,1,11,0.09,self
768,29,707,6.181,self
769,22,779,6.799,self
770,0,640,5.595,hunger
771,3,93,0.806,self
772,30,827,7.17,self
773,11,201,1.761,self
774,18,559,4.859,self
775,8,766,6.684,hunger
776,22,471,4.078,self
777,15,461,4.026,self
778,16,329,2.871,self
779,37,955,8.287,self
780,0,640,5.571,hunger
781,34,1210,10.539,self
782,0,640,5.587,hunger
783,0,640,5.564,hunger
784,16,382,3.308,self
785,33,655,5.676,self
786,33,659,5.708,self
787,9,872,7.603,hunger
788,10,929,8.097,hunger
789,15,974,8.453,self
790,21,558,4.872,self
791,1,26,0.223,self
792,23,499,4.33,self
793,25,583,5.082,self
794,38,762,6.642,self
795,35,674,5.833,self
796,11,834,7.25,hunger
797,3,77,0.654,self
798,21,604,5.262,self
799,18,367,3.186,self
800,27,651,5.63,self
801,3,538,4.676,self
802,18,311,2.698,self
803,14,419,3.632,self
804,13,1020,8.898,hunger
805,20,480,4.168,self
806,10,903,7.863,hunger
807,30,1330,11.615,self
808,13,238,2.061,self
809,36,858,7.443,self
810,3,70,0.602,self
811,21,766,6.67,self
812,18,357,3.111,self
813,14,610,5.296,self
814,17,536,4.658,self
815,20,540,4.716,self
816,18,426,3.722,self
817,22,497,4.305,self
818,5,96,0.844,self
819,13,462,4.025,self
820,17,647,5.648,self
821,12,368,3.188,wall
822,1,6,0.047,self
823,24,738,6.427,self
824,9,750,6.569,self
825,0,640,5.56,hunger
826,0,640,5.59,hunger
827,21,559,4.875,self
828,28,649,5.645,self
829,23,506,4.414,self
830,13,292,2.533,self
831,40,949,8.232,self
832,0,640,5.574,hunger
833,21,558,4.869,self
834,14,308,2.668,self
835,21,610,5.321,self
836,18,440,3.827,self
837,20,357,3.122,self
838,0,640,5.637,hunger
839,11,244,2.123,self
840,24,603,5.243,wall
841,21,397,3.441,self
842,5,105,0.902,self
843,28,841,7.348,self
844,17,532,4.631,self
845,19,586,5.081,self
846,0,640,5.6,hunger
847,20,329,2.862,self
848,18,530,4.614,self
849,28,825,7.164,self
850,17,327,2.839,self
851,14,262,2.276,wall
852,0,640,5.578,hunger
853,23,487,4.21,self
854,18,534,4.644,self
855,27,616,5.352,self
856,13,262,2.274,self
857,27,1189,10.338,self
858,29,582,5.072,self
859,15,507,4.428,self
860,26,925,8.047,self
861,16,301,2.606,self
862,26,519,4.502,self
863,29,637,5.598,self
864,35,1115,9.703,self
865,27,712,6.191,self
866,0,640,5.577,hunger
867,11,210,1.805,self
868,10,858,7.459,hunger
869,16,426,3.712,self
870,24,536,4.663,self
871,24,608,5.26,self
872,17,574,4.981,self
873,13,873,7.634,hunger
874,1,240,2.092,self
875,23,409,3.554,self
876,25,485,4.199,self
877,23,560,4.89,self
878,27,844,7.374,self
879,21,933,8.11,self
880,11,179,1.559,self
881,28,742,6.442,self
882,22,718,6.271,self
883,3,107,0.931,self
884,3,86,0.748,self
885,29,608,5.287,wall
886,21,453,3.929,self
887,36,795,6.87,self
888,13,282,2.447,self
889,24,604,5.26,self
890,20,549,4.775,self
891,27,1159,10.079,self
892,12,247,2.144,self
893,23,509,4.418,self
894,0,640,5.587,hunger
895,24,550,4.781,self
896,11,363,3.165,self
897,15,421,3.712,self
898,32,691,6.032,self
899,15,350,3.044,self
900,26,587,5.118,self
901,25,565,4.943,wall
902,35,808,7.011,self
903,3,123,1.07,self
904,3,84,0.743,self
905,22,577,5.069,self
906,0,640,5.563,hunger
907,23,508,4.386,self
908,23,537,4.648,self
909,12,272,2.362,self
910,0,640,5.574,hunger
911,17,357,3.112,self
912,15,401,3.473,self
913,17,428,3.72,self
914,0,640,5.562,hunger
915,11,260,2.257,self
916,28,518,4.503,self
917,13,321,2.783,self
918,17,508,4.422,self
919,1,50,0.433,self
920,22,654,5.673,self
921,3,91,0.795,self
922,22,560,4.867,self
923,21,409,3.56,self
924,26,581,5.208,self
925,1,270,2.407,self
926,17,496,4.36,self
927,14,298,2.629,self
928,9,827,8.345,hunger
929,4,734,6.968,hunger
930,20,433,3.772,self
931,39,903,7.883,self
932,6,786,6.816,hunger
933,3,76,0.659,self
934,27,548,4.8,wall
935,0,640,5.564,hunger
936,3,106,0.918,self
937,19,400,3.479,self
938,15,328,2.841,self
939,29,1162,10.156,self
940,34,821,7.214,self
941,35,721,6.271,self
942,11,242,2.11,self
943,21,474,4.109,self
944,28,523,4.532,self
945,35,736,6.452,self
946,11,278,2.374,self
947,3,65,0.558,self
948,22,479,4.179,self
949,21,427,3.742,self
950,11,158,1.378,self
951,11,182,1.567,self
952,3,81,0.718,self
953,0,640,5.56,hunger
954,11,225,1.962,self
955,3,109,0.94,self
956,10,383,3.326,self
957,21,440,3.874,self
958,0,640,5.561,hunger
959,18,1119,9.656,self
960,17,393,3.55,self
961,32,476,4.094,self
962,0,12,0.101,wall
963,12,896,7.801,hunger
964,35,663,5.772,self
965,48,983,8.588,self
966,27,737,6.378,self
967,19,813,7.062,self
968,37,802,6.971,self
969,3,100,0.871,self
970,12,221,1.955,self
971,17,402,3.504,self
972,25,500,4.318,self
973,12,894,7.754,hunger
974,36,669,5.801,self
975,13,268,2.3,self
976,3,51,0.44,self
977,22,576,4.996,wall
978,36,668,5.803,self
979,42,925,8.03,self
980,23,618,5.349,self
981,19,434,3.756,self
982,13,613,5.325,self
983,28,644,5.618,self
984,26,720,6.256,self
985,24,817,7.172,self
986,16,377,3.264,self
987,23,565,4.895,self
988,11,392,3.399,self
989,3,136,1.184,self
990,13,323,2.811,self
991,39,1065,9.478,self
992,19,438,3.848,self
993,3,47,0.408,self
994,16,347,2.989,self
995,33,647,5.62,self
996,27,690,5.995,self
997,16,387,3.373,self
998,3,72,0.615,self
999,28,639,5.539,self
1000,20,496,4.304,self
1001,17,455,3.992,self
1002,20,460,3.984,self
1003,10,852,7.426,hunger
1004,3,104,0.892,self
1005,19,481,4.199,self
1006,14,375,3.275,self
1007,0,640,5.538,hunger
1008,0,640,5.576,hunger
1009,40,869,7.554,self
1010,14,737,6.4,wall
1011,16,309,2.674,wall
1012,22,627,5.439,self
1013,29,551,4.794,self
1014,47,1005,8.715,wall
1015,15,305,2.655,self
1016,0,640,5.549,hunger
1017,0,640,5.548,hunger
1018,21,455,3.968,self
1019,0,640,5.619,hunger
1020,0,640,5.544,hunger
1021,11,164,1.429,self
1022,0,640,5.567,hunger
1023,0,640,5.59,hunger
1024,31,986,8.568,self
1025,22,431,3.751,self
1026,24,464,4.032,self
1027,0,640,5.572,hunger
1028,11,244,2.114,self
1029,3,77,0.661,self
1030,21,422,3.641,self
1031,3,105,0.913,self
1032,23,455,3.95,self
1033,0,640,5.575,hunger
1034,0,640,5.641,hunger
1035,30,844,7.437,self
1036,3,104,0.91,self
1037,24,574,4.972,self
1038,21,691,6.013,self
1039,18,443,3.831,self
1040,27,802,6.971,self
1041,29,711,6.172,self
1042,18,671,5.858,self
1043,0,640,5.561,hunger
1044,24,558,4.832,self
1045,23,604,5.256,self
1046,13,260,2.271,self
1047,23,501,4.33,self
1048,3,46,0.408,self
1049,17,504,4.36,self
1050,29,712,6.196,self
1051,15,296,2.569,wall
1052,32,1062,9.23,self
1053,15,352,3.066,self
1054,22,1064,9.256,self
1055,12,328,2.832,self
1056,42,873,7.593,self
1057,1,25,0.217,self
1058,20,507,4.428,self
1059,5,64,0.556,self
1060,21,382,3.32,self
1061,33,759,6.615,self
1062,12,835,7.296,hunger
1063,32,813,7.028,self
1064,9,115,0.995,self
1065,7,172,1.496,self
1066,13,279,2.413,self
1067,36,859,8.672,self
1068,25,650,6.644,self
1069,19,351,2.979,self
1070,16,348,3.103,self
1071,18,649,8.306,wall
1072,7,139,1.236,self
1073,17,416,3.6,self
1074,18,457,3.856,self
1075,26,743,6.245,self
1076,0,12,0.095,wall
1077,29,609,5.11,self
1078,5,115,0.963,self
1079,26,596,5.034,self
1080,9,170,1.418,self
1081,19,384,3.241,self
1082,13,338,2.833,wall
1083,12,1671,14.416,hunger
1084,3,74,0.621,self
1085,17,376,3.13,self
1086,0,640,5.35,hunger
1087,21,503,4.215,self
1088,20,486,4.055,self
1089,13,491,4.188,self
1090,0,640,6.464,hunger
1091,1,9,0.074,self
1092,29,582,4.878,self
1093,24,489,4.096,self
1094,23,563,4.727,self
1095,13,866,7.237,hunger
1096,18,814,6.822,self
1097,0,640,5.384,hunger
1098,0,12,0.095,wall
1099,8,771,6.429,self
1100,41,1391,11.63,wall
1101,39,1075,9.944,self
1102,3,88,0.728,self
1103,3,101,0.955,self
1104,29,1128,11.851,self
1105,0,640,6.254,hunger
1106,28,825,8.202,self
1107,28,660,5.568,self
1108,31,755,7.103,self
1109,19,719,6.967,wall
1110,14,258,2.147,wall
1111,21,625,5.205,self
1112,3,100,0.829,self
1113,26,585,4.968,self
1114,29,684,6.947,self
1115,20,551,4.665,self
1116,36,759,6.931,self
1117,20,579,4.905,self
1118,0,640,5.329,hunger
