episode,score,return,epsilon,best_score,steps,loss
1697,4,2.4475000000000002,0.3551400000000001,5,56,0.00783047080039978
1698,4,2.5961999999999987,0.35475999999999996,5,43,0.004710164852440357
1699,0,-1.0728,0.35438000000000003,5,8,0.007623682264238596
1700,0,-1.0306,0.354,5,4,0.007151647470891476
1701,0,-1.0203,0.35362000000000005,5,3,0.007874424569308758
1702,1,-0.5211,0.3532400000000001,5,47,0.004287161398679018
1703,0,-1.0515,0.35285999999999995,5,6,0.006180576980113983
1704,0,-1.0,0.35248,5,1,0.00941458623856306
1705,0,-1.0203,0.35209999999999997,5,3,0.004051028750836849
1706,2,0.6964999999999999,0.35172000000000003,5,31,0.006509160157293081
1707,1,-0.2134999999999999,0.3513400000000001,5,22,0.008598185144364834
1708,3,1.6705999999999999,0.35096000000000005,5,35,0.00429881177842617
1709,2,0.6933000000000005,0.35058,5,32,0.010304763913154602
1710,0,-1.0836000000000001,0.35019999999999996,5,9,0.007592806592583656
1711,2,0.9075000000000002,0.34982,5,12,0.0057633863762021065
1712,5,3.080899999999999,0.3494400000000001,5,89,0.007733962498605251
1713,4,2.2346999999999992,0.34906000000000004,5,76,0.00952925719320774
1714,0,-1.0728,0.34868,5,8,0.004989929497241974
1715,1,-0.020299999999999985,0.34829999999999994,5,4,0.004708112217485905
1716,1,-0.08239999999999992,0.34792,5,10,0.004408262670040131
1717,5,3.634599999999999,0.34754000000000007,5,41,0.006039642728865147
1718,0,-1.0203,0.34716,5,3,0.010939214378595352
1719,0,-1.0515,0.3467800000000001,5,6,0.01178646832704544
1720,1,-0.18530000000000002,0.34640000000000004,5,19,0.009194246493279934
1721,0,-1.3596,0.34602,5,32,0.010470090433955193
1722,0,-1.0621,0.34564000000000006,5,7,0.011078758165240288
1723,0,-1.041,0.34526,5,5,0.004060746170580387
1724,1,-0.1472,0.3448800000000001,5,16,0.010809691622853279
1725,0,-1.041,0.34450000000000003,5,5,0.004524119198322296
1726,0,-1.1278,0.34412,5,13,0.009033408015966415
1727,0,-1.0515,0.34374000000000005,5,6,0.007640627212822437
1728,0,-1.0728,0.34336,5,8,0.010377451777458191
1729,1,-0.04059999999999997,0.34298000000000006,5,6,0.015504809096455574
1730,3,1.5894000000000004,0.3426000000000001,5,42,0.0099862702190876
1731,0,-1.0101,0.34221999999999997,5,2,0.0058354903012514114
1732,0,-1.1166,0.34184000000000003,5,12,0.010135768912732601
1733,0,-1.0,0.34146,5,1,0.00795789621770382
1734,0,-1.0,0.34108000000000005,5,1,0.00822241697460413
1735,0,-1.0,0.3407000000000001,5,1,0.007966922596096992
1736,0,-1.0,0.34032000000000007,5,1,0.009947138838469982
1737,1,-0.14649999999999996,0.33994,5,16,0.010641232132911682
1738,1,-0.20119999999999993,0.33956,5,21,0.006127090193331242
1739,1,-0.2006,0.33918000000000004,5,21,0.005952361971139908
1740,0,-1.1971,0.3388000000000001,5,19,0.00575813464820385
1741,1,-0.12780000000000002,0.33842000000000005,5,14,0.012978597544133663
1742,0,-1.162,0.33804,5,16,0.0060593318194150925
1743,1,-0.1792999999999999,0.33765999999999996,5,19,0.005174667574465275
