episode,score,return,epsilon,best_score,steps,loss
58,0,-1.0945,0.97796,1,10,0.0007648427272215486
59,0,-1.0,0.97758,1,1,0.001190492999739945
60,0,-1.041,0.9772,1,5,0.0003880883159581572
61,0,-1.0101,0.97682,1,2,0.0012821946293115616
62,0,-1.1278,0.97644,1,13,0.0006515379645861685
63,0,-1.0203,0.97606,1,3,0.00042795794433914125
64,0,-1.0101,0.97568,1,2,0.0001796213909983635
65,0,-1.0,0.9753000000000001,1,1,0.0014592355582863092
66,0,-1.0203,0.97492,1,3,0.0004475252062547952
67,0,-1.0306,0.97454,1,4,0.0006987052620388567
68,0,-1.0836000000000001,0.97416,1,9,0.0003656855842564255
69,0,-1.0,0.97378,1,1,0.00023030725424177945
70,0,-1.0101,0.9734,1,2,0.00023889815201982856
71,0,-1.0836000000000001,0.97302,1,9,0.00015546589565929025
72,0,-1.0,0.97264,1,1,0.00015106098726391792
73,0,-1.0203,0.97226,1,3,8.90329756657593e-05
74,0,-1.0306,0.97188,1,4,0.00013028772082179785
75,0,-1.0728,0.9715,1,8,0.0001185818764497526
76,0,-1.041,0.97112,1,5,9.464306640438735e-05
77,0,-1.0,0.97074,1,1,9.179417975246906e-05
78,0,-1.0,0.97036,1,1,0.00011129338963655755
79,0,-1.0,0.96998,1,1,0.00017762189963832498
80,0,-1.0515,0.9696,1,6,0.00015034485841169953
81,0,-1.0515,0.96922,1,6,0.00014581106370314956
82,0,-1.0101,0.96884,1,2,0.00029085553251206875
83,0,-1.162,0.96846,1,16,0.0002530488418415189
84,0,-1.0203,0.96808,1,3,0.000131382723338902
85,0,-1.0101,0.9677,1,2,0.000165278441272676
86,0,-1.0,0.96732,1,1,0.0001197660094476305
87,0,-1.1055,0.96694,1,11,0.00013154899352230132
88,0,-1.0,0.96656,1,1,0.00013751903316006064
89,0,-1.0306,0.96618,1,4,0.00016755127580836415
90,0,-1.0,0.9658,1,1,9.183937800116837e-05
91,0,-1.0,0.96542,1,1,0.00014596122491639107
92,1,-0.03059999999999996,0.96504,1,5,0.00030853142379783094
93,0,-1.0101,0.96466,1,2,0.00013428792590275407
94,0,-1.0203,0.96428,1,3,0.00033998460276052356
95,0,-1.0,0.9639,1,1,0.0004123503458686173
96,0,-1.0203,0.96352,1,3,0.0004894909798167646
97,0,-1.0306,0.96314,1,4,0.00020839780336245894
98,0,-1.0,0.9627600000000001,1,1,0.00030069361673668027
99,0,-1.0728,0.96238,1,8,0.0004397715674713254
100,0,-1.0203,0.962,1,3,0.00018303366960026324
101,0,-1.0101,0.96162,1,2,0.0003749758761841804
102,0,-1.0203,0.96124,1,3,0.0006780863623134792
103,0,-1.041,0.96086,1,5,0.0002853571786545217
104,0,-1.0101,0.96048,1,2,0.003925061319023371
105,0,-1.1391,0.9601,1,14,0.0004623875138349831
106,0,-1.0203,0.95972,1,3,0.0023139272816479206
107,0,-1.0,0.95934,1,1,0.0002976588439196348
108,0,-1.0306,0.95896,1,4,0.0002861363464035094
109,0,-1.0515,0.95858,1,6,0.00020141999993938953
110,0,-1.041,0.9582,1,5,0.00018318500951863825
111,0,-1.0203,0.95782,1,3,0.0002476403897162527
112,0,-1.1278,0.95744,1,13,0.0001367635850328952
113,1,-0.18900000000000006,0.95706,1,20,0.00021217999164946377
114,0,-1.0101,0.95668,1,2,0.00021134283451829106
115,0,-1.1278,0.9563,1,13,0.0003313911147415638
116,0,-1.0,0.95592,1,1,0.0001581580872880295
117,0,-1.0203,0.9555400000000001,1,3,0.00016560201765969396
118,0,-1.1736,0.95516,1,17,0.000285996007733047
119,0,-1.0203,0.95478,1,3,0.0007956203771755099
120,0,-1.0,0.9544,1,1,0.00026831356808543205
121,0,-1.0,0.95402,1,1,0.00010740415746113285
122,0,-1.0,0.95364,1,1,0.0004543569521047175
123,0,-1.1971,0.95326,1,19,0.00010006363299908116
124,0,-1.0,0.95288,1,1,0.0004440532939042896
125,0,-1.0101,0.9525,1,2,0.00021645368542522192
126,0,-1.0728,0.95212,1,8,0.00032013378222472966
127,0,-1.1055,0.95174,1,11,0.0077510857954621315
128,0,-1.0203,0.95136,1,3,0.0022741390857845545
129,0,-1.0101,0.95098,1,2,0.0033859326504170895
130,0,-1.0,0.9506,1,1,0.00239259609952569
131,0,-1.0,0.95022,1,1,0.0019033262506127357
132,0,-1.0,0.94984,1,1,0.0016383880283683538
133,0,-1.0203,0.94946,1,3,0.001300143776461482
134,0,-1.0306,0.94908,1,4,0.0010534459725022316
135,0,-1.0203,0.9487,1,3,0.0011972354259341955
136,0,-1.0,0.94832,1,1,0.0021732705645263195
137,0,-1.0,0.94794,1,1,0.0006614212179556489
138,0,-1.0101,0.94756,1,2,0.0006754576461389661
139,0,-1.0,0.94718,1,1,0.001214858377352357
140,0,-1.0101,0.9468,1,2,0.0006560497567988932
141,0,-1.0621,0.94642,1,7,0.0015995422145351768
142,0,-1.0515,0.94604,1,6,0.0009699107031337917
143,0,-1.041,0.94566,1,5,0.0005576714756898582
144,1,-0.04069999999999996,0.94528,1,6,0.00031714700162410736
145,0,-1.0101,0.9449,1,2,0.0002154597023036331
146,0,-1.1055,0.94452,1,11,0.0004782425530720502
147,0,-1.041,0.94414,1,5,0.00026675063418224454
148,0,-1.0101,0.94376,1,2,0.0003045744670089334
149,0,-1.0101,0.94338,1,2,0.0003250752342864871
150,0,-1.0101,0.9430000000000001,1,2,0.00019173251348547637
151,0,-1.1391,0.94262,1,14,0.00019501983479131013
152,0,-1.0621,0.94224,1,7,0.00019356244592927396
153,0,-1.2331,0.94186,1,22,0.0001275622780667618
154,0,-1.0945,0.94148,1,10,7.212556374724954e-05
155,0,-1.0101,0.9411,1,2,7.519534847233444e-05
156,0,-1.041,0.94072,1,5,0.00013052509166300297
157,0,-1.1505,0.94034,1,15,7.936491601867601e-05
158,0,-1.1055,0.93996,1,11,0.00010645168367773294
159,0,-1.0203,0.93958,1,3,3.982760972576216e-05
160,0,-1.0,0.9392,1,1,5.585091275861487e-05
161,0,-1.041,0.93882,1,5,5.6194112403318286e-05
162,0,-1.0,0.93844,1,1,7.28291051927954e-05
163,0,-1.041,0.93806,1,5,6.149838009150699e-05
164,0,-1.0728,0.93768,1,8,5.015506030758843e-05
165,0,-1.1055,0.9373,1,11,5.371221777750179e-05
166,0,-1.1278,0.93692,1,13,9.042119927471504e-05
167,0,-1.0,0.93654,1,1,5.4965166782494634e-05
168,0,-1.0,0.93616,1,1,4.696920223068446e-05
169,0,-1.0728,0.9357800000000001,1,8,5.226922075962648e-05
170,0,-1.0101,0.9354,1,2,7.184560672612861e-05
171,0,-1.0836000000000001,0.93502,1,9,8.7921172962524e-05
172,0,-1.0515,0.93464,1,6,0.00015966189675964415
173,0,-1.1166,0.93426,1,12,0.00014448055298998952
174,1,-0.08289999999999997,0.93388,1,10,0.00013809549272991717
175,0,-1.0306,0.9335,1,4,0.00028706417651847005
176,0,-1.1971,0.93312,1,19,0.0002872777113225311
177,0,-1.0101,0.93274,1,2,0.00011959125549765304
178,0,-1.041,0.93236,1,5,0.00014670114615000784
179,0,-1.041,0.93198,1,5,0.0002310251584276557
180,0,-1.0101,0.9316,1,2,0.00022207372239790857
181,0,-1.0101,0.9312199999999999,1,2,0.00849652849137783
182,0,-1.0306,0.93084,1,4,0.000304411951219663
183,1,-0.10339999999999994,0.93046,1,12,0.0005587327177636325
184,0,-1.0836000000000001,0.93008,1,9,0.0026706401258707047
185,0,-1.0306,0.9297,1,4,0.00018016426474787295
186,0,-1.0,0.92932,1,1,0.00033028129837475717
187,0,-1.1278,0.92894,1,13,0.0002656338328961283
188,0,-1.0621,0.92856,1,7,0.00024480748106725514
189,0,-1.0,0.92818,1,1,0.00032035994809120893
190,0,-1.0,0.9278,1,1,0.000159699673531577
191,0,-1.0,0.92742,1,1,0.0004589533491525799
192,0,-1.0836000000000001,0.92704,1,9,0.0003142383066006005
193,0,-1.0306,0.92666,1,4,0.007379766087979078
194,0,-1.1166,0.92628,1,12,0.00025850918609648943
195,0,-1.0,0.9259,1,1,0.0003898942086379975
196,0,-1.1055,0.92552,1,11,0.00025786025798879564
197,0,-1.0945,0.92514,1,10,0.00016950632561929524
198,0,-1.0515,0.92476,1,6,0.00038072685129009187
199,0,-1.0203,0.92438,1,3,0.00018985405040439218
200,0,-1.0,0.924,1,1,0.00022013034322299063
201,0,-1.0621,0.92362,1,7,0.00014093294157646596
202,0,-1.0101,0.9232400000000001,1,2,0.00035298362490721047
203,0,-1.0203,0.92286,1,3,0.00016552212764509022
204,0,-1.0728,0.92248,1,8,0.0001534768525743857
205,0,-1.0,0.9221,1,1,0.00014805610408075154
206,0,-1.0306,0.92172,1,4,0.00017439646762795746
207,0,-1.1278,0.92134,1,13,0.00019737343245651573
208,0,-1.0728,0.92096,1,8,0.0001810321118682623
209,0,-1.0203,0.92058,1,3,0.00015171142877079546
210,0,-1.041,0.9202,1,5,0.00024495323305018246
211,0,-1.0101,0.91982,1,2,0.0001912174338940531
212,0,-1.0203,0.91944,1,3,0.00012442466686479747
213,0,-1.0945,0.91906,1,10,0.0007014966104179621
214,0,-1.0,0.91868,1,1,0.0005086530582047999
215,0,-1.041,0.9183,1,5,0.0002879513194784522
216,0,-1.0,0.91792,1,1,0.0004960417281836271
217,0,-1.0,0.91754,1,1,0.0002757125475909561
218,0,-1.041,0.91716,1,5,0.00017944950377568603
219,0,-1.1505,0.91678,1,15,0.0029748824890702963
220,0,-1.041,0.9164,1,5,0.002266027731820941
221,0,-1.0,0.9160200000000001,1,1,0.0026987025048583746
222,0,-1.0101,0.91564,1,2,0.0017360425554215908
223,0,-1.041,0.91526,1,5,0.0025900322943925858
224,0,-1.0728,0.91488,1,8,0.0011589850764721632
225,0,-1.0306,0.9145,1,4,0.00158206420019269
226,0,-1.0,0.91412,1,1,0.0037328959442675114
227,1,-0.43420000000000003,0.91374,1,41,0.0010676626116037369
228,0,-1.1505,0.91336,1,15,0.0005987532204017043
229,0,-1.0,0.91298,1,1,0.00048022408736869693
230,0,-1.0621,0.9126,1,7,0.0009277526987716556
231,0,-1.0306,0.91222,1,4,0.0005644377088174224
232,1,-0.09450000000000003,0.91184,1,11,0.00034262414555996656
233,0,-1.0,0.9114599999999999,1,1,0.0005811407463625073
234,0,-1.0203,0.91108,1,3,0.0008782176300883293
235,0,-1.0,0.9107000000000001,1,1,0.0008616946288384497
236,0,-1.0306,0.91032,1,4,0.0006807080353610218
237,0,-1.0,0.90994,1,1,0.0005099731497466564
238,0,-1.0515,0.90956,1,6,0.000923715706449002
239,0,-1.0,0.90918,1,1,0.0009421026916243136
240,0,-1.0,0.9088,1,1,0.0016422928310930729
241,0,-1.0,0.90842,1,1,0.0012196155730634928
242,0,-1.4961,0.90804,1,42,0.00048645513015799224
243,0,-1.0,0.90766,1,1,0.0007007003878243268
244,0,-1.1853,0.90728,1,18,0.00038714753463864326
245,0,-1.0621,0.9069,1,7,0.00014567008474841714
246,0,-1.0,0.90652,1,1,0.0001982257526833564
247,0,-1.0621,0.90614,1,7,0.00021331454627215862
248,0,-1.0203,0.90576,1,3,0.0013010306283831596
249,0,-1.0101,0.90538,1,2,0.00021815096260979772
250,0,-1.0203,0.905,1,3,0.0002310154668521136
251,0,-1.0728,0.90462,1,8,0.0001939243811648339
252,0,-1.0728,0.90424,1,8,0.0005147784831933677
253,0,-1.0203,0.90386,1,3,0.00012005364987999201
254,0,-1.0203,0.9034800000000001,1,3,0.00018164263747166842
255,0,-1.0621,0.9031,1,7,0.00028816336998715997
256,0,-1.1736,0.90272,1,17,0.0004684477753471583
257,0,-1.0,0.90234,1,1,0.00037383593735285103
258,0,-1.0101,0.90196,1,2,0.0005024851998314261
259,0,-1.0621,0.90158,1,7,0.00027017801767215133
260,0,-1.0621,0.9012,1,7,0.0002844135742634535
261,0,-1.0306,0.90082,1,4,0.0006762082921341062
262,0,-1.0101,0.90044,1,2,0.0005145791801624
263,0,-1.0,0.90006,1,1,0.0004630830080714077
264,0,-1.041,0.89968,1,5,0.002415092894807458
265,0,-1.0728,0.8993,1,8,0.00037233438342809677
266,0,-1.0101,0.89892,1,2,0.0008437469368800521
267,0,-1.1505,0.89854,1,15,0.00022766581969335675
268,0,-1.0101,0.89816,1,2,0.0019548519048839808
269,0,-1.041,0.89778,1,5,0.0007065226091071963
270,0,-1.0,0.8974,1,1,0.00035326217766851187
271,0,-1.0203,0.89702,1,3,0.000700191711075604
272,0,-1.0101,0.89664,1,2,0.0005327285034582019
273,0,-1.1055,0.8962600000000001,1,11,0.0012391051277518272
274,0,-1.0,0.89588,1,1,0.0003045659977942705
275,0,-1.0945,0.8955,1,10,0.00032061064848676324
276,0,-1.0101,0.89512,1,2,0.0008305431110784411
277,0,-1.0836000000000001,0.89474,1,9,0.0002547475160099566
278,0,-1.0101,0.89436,1,2,0.0003680806257762015
279,0,-1.0,0.89398,1,1,0.00022295434609986842
280,0,-1.0101,0.8936,1,2,0.00028938986361026764
281,0,-1.0,0.89322,1,1,0.0003064323973376304
282,0,-1.0621,0.89284,1,7,0.00015456687833648175
283,0,-1.0515,0.89246,1,6,0.0002096466487273574
284,0,-1.0306,0.89208,1,4,0.00014371430734172463
285,0,-1.0945,0.8917,1,10,0.0001471476862207055
286,1,-0.0716,0.89132,1,9,0.001349152997136116
287,1,0.0,0.8909400000000001,1,2,0.00012938168947584927
288,0,-1.0203,0.89056,1,3,0.00024753244360908866
289,0,-1.2453,0.89018,1,23,0.0002396254421910271
290,0,-1.0,0.8898,1,1,0.000285542308120057
291,0,-1.0101,0.88942,1,2,0.00021092772658448666
292,0,-1.2576,0.88904,1,24,0.0010161465033888817
293,0,-1.0306,0.88866,1,4,0.000154681911226362
294,0,-1.0,0.88828,1,1,9.729589510243386e-05
295,0,-1.041,0.8879,1,5,0.00012022542796330526
296,1,-0.020299999999999985,0.88752,1,4,0.000200733047677204
297,0,-1.0515,0.88714,1,6,0.0004112279275432229
298,0,-1.1971,0.88676,1,19,0.008762000128626823
299,0,-1.1055,0.88638,1,11,0.005192992277443409
300,0,-1.0,0.886,1,1,0.004928084090352058
301,0,-1.0621,0.8856200000000001,1,7,0.004904469940811396
302,0,-1.0101,0.88524,1,2,0.0034997710026800632
303,0,-1.0203,0.88486,1,3,0.0037117975298315287
304,0,-1.0515,0.88448,1,6,0.01062307134270668
305,0,-1.0306,0.8841,1,4,0.004017776343971491
306,0,-1.1391,0.8837200000000001,1,14,0.0018140280153602362
307,0,-1.0728,0.88334,1,8,0.00521541852504015
308,0,-1.0306,0.88296,1,4,0.006897881161421537
309,0,-1.0306,0.88258,1,4,0.004347686655819416
310,0,-1.0101,0.8822,1,2,0.0030809640884399414
311,0,-1.5390000000000001,0.88182,1,45,0.002071109600365162
312,0,-1.0101,0.88144,1,2,0.006087691523134708
313,0,-1.041,0.88106,1,5,0.0012175280135124922
314,0,-1.0836000000000001,0.88068,1,9,0.0010837586596608162
315,0,-1.0728,0.8803,1,8,0.0029072645120322704
316,0,-1.1278,0.87992,1,13,0.001426771515980363
317,1,-0.06159999999999999,0.87954,1,8,0.004131049383431673
318,2,0.8451000000000002,0.8791599999999999,2,18,0.00791113916784525
319,0,-1.0,0.87878,2,1,0.003630969440564513
320,0,-1.0203,0.8784,2,3,0.0024257649201899767
321,0,-1.0,0.87802,2,1,0.0032503409311175346
322,0,-1.0306,0.87764,2,4,0.0022551186848431826
323,0,-1.041,0.87726,2,5,0.0009460009168833494
324,0,-1.0306,0.87688,2,4,0.001205403241328895
325,1,-0.010099999999999998,0.8765000000000001,2,3,0.0034240211825817823
326,0,-1.1736,0.87612,2,17,0.0022775018587708473
327,0,-1.0101,0.87574,2,2,0.004008033778518438
328,0,-1.0203,0.87536,2,3,0.0011986735044047236
329,0,-1.0836000000000001,0.87498,2,9,0.007427324075251818
330,0,-1.0728,0.8746,2,8,0.0016030333936214447
331,0,-1.2331,0.87422,2,22,0.0028319593984633684
332,1,-0.010099999999999998,0.87384,2,3,0.001453386154025793
333,0,-1.0728,0.87346,2,8,0.0013097254559397697
334,0,-1.0101,0.8730800000000001,2,2,0.002636146266013384
335,0,-1.0306,0.8727,2,4,0.0013924197992309928
336,0,-1.0203,0.87232,2,3,0.002024212386459112
337,0,-1.0306,0.8719399999999999,2,4,0.004619269631803036
338,0,-1.0621,0.87156,2,7,0.004463875666260719
339,0,-1.0306,0.8711800000000001,2,4,0.001292513799853623
340,0,-1.041,0.8708,2,5,0.0007980980444699526
341,0,-1.0,0.87042,2,1,0.002232227474451065
342,0,-1.0203,0.87004,2,3,0.002062467858195305
343,0,-1.0306,0.86966,2,4,0.0029057094361633062
344,1,-0.06119999999999992,0.86928,2,8,0.0012756327632814646
345,0,-1.0,0.8689,2,1,0.0015582572668790817
346,0,-1.0,0.86852,2,1,0.0009492740500718355
347,0,-1.3206,0.86814,2,29,0.0006854975363239646
348,0,-1.1505,0.86776,2,15,0.006328978575766087
349,0,-1.0,0.86738,2,1,0.005682995077222586
350,0,-1.0203,0.867,2,3,0.004686475731432438
351,0,-1.0203,0.86662,2,3,0.0013443895149976015
352,0,-1.0203,0.86624,2,3,0.0008608422940596938
353,0,-1.0203,0.8658600000000001,2,3,0.002237536944448948
354,0,-1.0,0.86548,2,1,0.001730124931782484
355,0,-1.1391,0.8651,2,14,0.001588695915415883
356,1,-0.09309999999999996,0.86472,2,11,0.0006964224157854915
357,0,-1.0728,0.86434,2,8,0.0018588495440781116
358,0,-1.1055,0.8639600000000001,2,11,0.0009401037241332233
359,0,-1.0836000000000001,0.86358,2,9,0.00046592537546530366
360,0,-1.0,0.8632,2,1,0.0004671457572840154
361,0,-1.0836000000000001,0.86282,2,9,0.0007595978677272797
362,0,-1.0306,0.86244,2,4,0.0022830029483884573
363,0,-1.0836000000000001,0.86206,2,9,0.002765085082501173
364,0,-1.0306,0.86168,2,4,0.002386019565165043
365,0,-1.0101,0.8613,2,2,0.0024457357358187437
366,0,-1.1055,0.86092,2,11,0.002417138312011957
367,0,-1.0101,0.86054,2,2,0.0028885970823466778
368,0,-1.0203,0.86016,2,3,0.0014789557317271829
369,0,-1.0728,0.85978,2,8,0.0023499466478824615
370,0,-1.0306,0.8594,2,4,0.0011530155315995216
371,0,-1.0101,0.85902,2,2,0.0003533721319399774
372,0,-1.0306,0.8586400000000001,2,4,0.0016301728319376707
373,0,-1.0203,0.85826,2,3,0.0007777585997246206
374,0,-1.0728,0.85788,2,8,0.0008049739990383387
375,0,-1.0515,0.8575,2,6,0.0035200209822505713
376,0,-1.0728,0.85712,2,8,0.001392454607412219
377,0,-1.0101,0.8567400000000001,2,2,0.010559268295764923
378,0,-1.0621,0.85636,2,7,0.0038492493331432343
379,0,-1.1853,0.85598,2,18,0.004625890403985977
380,0,-1.0101,0.8556,2,2,0.004298870917409658
381,0,-1.0203,0.85522,2,3,0.008984064683318138
382,2,0.8407000000000002,0.85484,2,18,0.0056560952216386795
383,1,-0.16720000000000002,0.85446,2,18,0.004320299252867699
384,0,-1.0515,0.85408,2,6,0.005983913317322731
385,0,-1.162,0.8537,2,16,0.004521897062659264
386,0,-1.0,0.85332,2,1,0.004348647315055132
387,1,0.0,0.85294,2,2,0.011324233375489712
388,0,-1.0,0.85256,2,1,0.008681264705955982
389,0,-1.0,0.85218,2,1,0.005750949494540691
390,0,-1.0,0.8518,2,1,0.003156752558425069
391,0,-1.0,0.8514200000000001,2,1,0.005700830370187759
392,0,-1.0,0.85104,2,1,0.0036399296950548887
393,0,-1.0621,0.85066,2,7,0.004797921050339937
394,0,-1.1853,0.85028,2,18,0.003060800489038229
395,0,-1.0306,0.8499,2,4,0.004628853406757116
396,0,-1.1391,0.84952,2,14,0.0038855166640132666
397,0,-1.0203,0.84914,2,3,0.0015429131453856826
398,0,-1.2453,0.84876,2,23,0.0025148238055408
399,0,-1.0,0.84838,2,1,0.002058620098978281
400,0,-1.413,0.848,2,36,0.0026597892865538597
401,0,-1.0836000000000001,0.84762,2,9,0.0011752154678106308
402,0,-1.0306,0.84724,2,4,0.00204653711989522
403,0,-1.0203,0.84686,2,3,0.002189026679843664
404,0,-1.0203,0.84648,2,3,0.002123139100149274
405,0,-1.0,0.8461,2,1,0.00415940023958683
406,0,-1.0306,0.84572,2,4,0.003209360409528017
407,1,-0.08199999999999996,0.84534,2,10,0.004232629202306271
408,0,-1.0101,0.8449599999999999,2,2,0.000978526659309864
409,0,-1.0621,0.84458,2,7,0.007532911375164986
410,0,-1.162,0.8442000000000001,2,16,0.0019940431229770184
411,0,-1.0306,0.84382,2,4,0.0026763402856886387
412,0,-1.0101,0.84344,2,2,0.001367365475744009
413,0,-1.0515,0.84306,2,6,0.003561093471944332
414,1,-0.020299999999999985,0.84268,2,4,0.002902356209233403
415,0,-1.0,0.8423,2,1,0.002013041405007243
416,0,-1.162,0.84192,2,16,0.006212620064616203
417,0,-1.0945,0.84154,2,10,0.002367242705076933
418,0,-1.0203,0.84116,2,3,0.0016782088205218315
419,0,-1.0945,0.84078,2,10,0.004593809135258198
420,0,-1.0,0.8404,2,1,0.0032523428089916706
421,0,-1.0,0.84002,2,1,0.0024323100224137306
422,0,-1.0101,0.8396399999999999,2,2,0.0031041125766932964
423,0,-1.0515,0.83926,2,6,0.002459839219227433
424,0,-1.0203,0.8388800000000001,2,3,0.0013922513462603092
425,0,-1.0,0.8385,2,1,0.008239506743848324
426,0,-1.0101,0.83812,2,2,0.002550044097006321
427,0,-1.0,0.83774,2,1,0.0071221692487597466
428,0,-1.1055,0.83736,2,11,0.0025065713562071323
429,0,-1.0,0.8369800000000001,2,1,0.0016638478264212608
430,0,-1.209,0.8366,2,20,0.006060081999748945
431,0,-1.0203,0.83622,2,3,0.0027621693443506956
432,0,-1.0101,0.83584,2,2,0.0018328012665733695
433,1,-0.08240000000000003,0.83546,2,10,0.0026541464030742645
434,0,-1.0101,0.83508,2,2,0.006095548160374165
435,0,-1.0,0.8347,2,1,0.004265418741852045
436,1,-0.03059999999999996,0.83432,2,5,0.004880886524915695
437,0,-1.1736,0.83394,2,17,0.004485986195504665
438,0,-1.0101,0.8335600000000001,2,2,0.0028013219125568867
439,0,-1.0203,0.83318,2,3,0.0013033103896304965
440,0,-1.0728,0.8328,2,8,0.0010852915002033114
441,0,-1.0306,0.8324199999999999,2,4,0.0011695518624037504
442,0,-1.041,0.83204,2,5,0.0017455625347793102
443,0,-1.0306,0.8316600000000001,2,4,0.008541601710021496
444,0,-1.0101,0.83128,2,2,0.0029221107251942158
445,0,-1.0,0.8309,2,1,0.006016271188855171
446,0,-1.0515,0.83052,2,6,0.0018113559344783425
447,0,-1.0101,0.83014,2,2,0.002856641774997115
448,0,-1.0515,0.82976,2,6,0.001198281068354845
449,0,-1.0728,0.82938,2,8,0.0058622900396585464
450,0,-1.0203,0.829,2,3,0.013577049598097801
451,0,-1.0,0.82862,2,1,0.0013312280643731356
452,0,-1.0203,0.8282400000000001,2,3,0.0037219123914837837
453,0,-1.1166,0.82786,2,12,0.0029584160074591637
454,0,-1.0,0.82748,2,1,0.003536564763635397
455,0,-1.0728,0.8271,2,8,0.01115936879068613
456,0,-1.1278,0.82672,2,13,0.009000061079859734
457,0,-1.0101,0.8263400000000001,2,2,0.008108718320727348
458,0,-1.0621,0.82596,2,7,0.002918362384662032
459,0,-1.0101,0.82558,2,2,0.004436870105564594
460,1,-0.08199999999999996,0.8252,2,10,0.010432934388518333
461,0,-1.0306,0.82482,2,4,0.009817752987146378
462,0,-1.041,0.8244400000000001,2,5,0.009111589752137661
463,2,0.8639000000000001,0.82406,2,16,0.002992757596075535
464,1,-0.062100000000000044,0.82368,2,8,0.0029606828466057777
465,0,-1.1166,0.8233,2,12,0.005352823995053768
466,0,-1.0101,0.82292,2,2,0.001735657686367631
467,0,-1.1055,0.82254,2,11,0.010060429573059082
468,0,-1.0728,0.82216,2,8,0.0026014107279479504
469,0,-1.0101,0.82178,2,2,0.010482707992196083
470,0,-1.0101,0.8214,2,2,0.004993013571947813
471,0,-1.0,0.82102,2,1,0.002025839639827609
472,0,-1.1055,0.82064,2,11,0.006806403398513794
473,0,-1.0836000000000001,0.82026,2,9,0.0034359320998191833
474,0,-1.0,0.81988,2,1,0.0033269855193793774
475,0,-1.1736,0.8195,2,17,0.007263719104230404
476,0,-1.0306,0.81912,2,4,0.005441504530608654
477,0,-1.0203,0.81874,2,3,0.012989512644708157
478,0,-1.0101,0.81836,2,2,0.0017875682096928358
479,0,-1.1853,0.81798,2,18,0.0031618012581020594
480,0,-1.0836000000000001,0.8176,2,9,0.003900800831615925
481,0,-1.041,0.8172200000000001,2,5,0.00519544817507267
482,0,-1.0836000000000001,0.81684,2,9,0.0024171576369553804
483,0,-1.1391,0.81646,2,14,0.0049665081314742565
484,0,-1.0515,0.81608,2,6,0.004177507013082504
