game,score,steps,duration_sec,reason
736,27,531,4.576,self
737,36,691,5.995,wall
738,14,260,2.256,self
739,44,734,6.31,self
740,34,776,6.668,self
741,38,661,5.866,self
742,23,363,3.144,self
743,46,794,6.866,self
744,51,764,6.563,self
745,51,962,8.266,self
746,58,952,8.188,self
747,36,640,5.492,self
748,23,372,3.227,self
749,74,1130,9.7,self
750,28,504,4.35,self
751,16,237,2.049,wall
752,47,851,7.319,self
753,48,910,7.843,wall
754,51,1004,8.794,self
755,21,343,2.959,wall
756,34,619,5.313,self
757,28,431,3.697,self
758,38,653,5.672,self
759,34,709,6.251,self
760,35,563,4.849,self
761,20,288,2.484,self
762,16,457,3.923,self
763,8,119,1.037,wall
764,45,819,7.044,wall
765,31,513,4.478,self
766,35,558,4.813,self
767,23,387,3.318,self
768,41,623,5.364,self
769,39,590,5.085,self
770,31,461,3.976,self
771,15,316,2.728,self
772,15,259,2.233,self
773,63,1127,9.728,self
774,48,864,7.468,wall
775,16,243,2.099,self
776,28,427,3.675,self
777,26,390,3.418,wall
778,45,945,8.169,self
779,28,427,3.686,self
780,61,1050,9.196,self
781,16,267,2.311,self
782,46,734,6.334,self
783,21,359,3.074,self
784,49,847,7.376,self
785,4,47,0.398,wall
786,34,594,5.122,self
787,46,850,7.301,self
788,44,693,5.996,self
789,57,981,8.552,self
790,37,621,5.363,self
791,61,1264,10.84,self
792,27,475,4.081,self
793,30,522,4.587,wall
794,67,1107,9.5,self
795,21,386,3.325,wall
796,39,718,6.175,self
797,19,353,3.031,self
798,26,445,3.812,self
799,56,1065,9.165,self
800,45,736,6.324,self
801,31,600,5.147,wall
802,62,996,8.586,self
803,21,371,3.188,wall
804,22,378,3.253,self
805,24,475,4.071,self
806,18,367,3.176,wall
807,53,777,6.725,self
808,45,1004,8.679,wall
809,0,640,5.649,hunger
810,6,122,1.063,wall
811,0,640,5.54,hunger
812,45,939,8.088,self
813,35,695,6.009,self
814,34,549,4.724,self
815,16,267,2.331,self
816,29,448,4.012,self
817,0,640,5.528,hunger
818,26,487,4.217,self
819,54,984,8.459,self
820,42,788,6.787,self
821,14,282,2.447,self
822,41,807,6.953,self
823,62,1179,10.165,self
824,46,743,6.395,self
825,52,851,7.328,wall
826,21,296,2.55,self
827,30,477,4.084,self
828,34,533,4.566,self
829,59,924,8.737,self
830,20,295,2.719,wall
831,26,439,4.228,wall
832,26,467,5.378,wall
833,39,671,7.148,self
834,36,589,5.315,self
835,56,1051,9.507,self
836,18,324,2.849,wall
837,0,640,5.703,hunger
838,54,1001,8.999,self
839,35,602,5.394,self
840,19,383,3.44,self
841,19,425,3.817,self
842,47,848,7.637,self
843,27,400,3.709,self
844,15,294,2.603,wall
845,27,488,4.321,self
846,42,700,6.301,wall
847,27,406,3.613,wall
848,29,518,4.664,self
849,15,219,2.058,self
850,32,444,3.992,self
851,42,661,6.125,wall
852,57,977,8.851,self
853,33,642,5.768,self
854,17,265,2.387,wall
855,34,778,7.03,self
856,6,763,6.849,hunger
857,32,609,5.56,self
858,22,351,3.261,self
859,49,899,7.873,self
860,51,801,6.896,self
861,33,563,4.852,self
862,27,450,3.957,self
863,31,589,5.226,self
864,44,690,6.042,self
865,0,640,5.571,hunger
866,0,640,5.555,hunger
867,0,640,5.599,hunger
868,32,477,4.133,self
869,36,652,5.634,self
870,20,330,2.86,self
871,28,496,4.283,self
872,16,296,2.537,self
873,15,348,2.997,self
874,31,515,4.45,wall
875,26,424,3.653,self
876,31,498,4.299,self
877,53,979,8.433,self
878,49,792,6.814,wall
879,10,157,1.363,wall
880,24,339,2.924,self
881,46,828,7.135,self
882,32,668,5.757,self
883,18,294,2.695,self
884,41,711,6.118,wall
885,32,526,4.55,self
886,13,285,2.451,self
887,23,324,2.785,wall
888,43,715,6.138,wall
889,44,772,7.12,self
890,47,914,8.034,self
891,47,780,6.704,wall
892,39,701,6.036,self
893,49,977,8.461,wall
894,49,851,7.344,self
895,13,203,1.759,self
896,41,679,5.849,self
897,47,736,6.393,self
898,10,174,1.497,self
899,28,522,4.648,wall
900,49,855,7.369,self
901,41,772,6.702,self
902,44,815,7.009,self
903,21,385,3.311,self
904,44,778,6.718,self
905,32,542,4.664,self
906,47,708,6.069,self
907,41,781,6.727,self
908,34,558,4.809,self
909,21,395,3.406,self
910,36,667,5.808,self
911,33,553,4.909,self
912,37,607,5.249,self
913,64,1101,9.491,wall
914,23,408,3.5,wall
915,75,1543,13.323,wall
916,25,489,4.227,self
917,26,382,3.292,self
918,29,573,4.968,wall
919,38,578,5.038,self
920,60,1075,9.298,wall
921,37,507,4.425,self
922,29,475,4.214,self
923,30,514,4.643,self
924,25,366,3.256,self
925,40,644,5.549,self
926,45,721,6.219,self
927,25,421,3.667,self
928,47,836,7.202,self
929,17,267,2.319,wall
930,33,484,4.251,wall
931,27,523,4.499,self
932,29,430,3.709,self
933,56,1117,9.669,self
934,30,489,4.205,self
935,33,516,4.456,wall
936,58,1278,11.033,self
937,39,676,5.821,wall
938,65,1237,10.75,wall
939,24,507,4.381,self
940,48,756,6.524,self
941,69,1223,10.699,self
942,22,332,2.854,self
943,53,916,7.999,self
944,50,877,7.796,self
945,43,746,6.62,self
946,42,692,5.966,self
947,37,648,7.001,self
948,31,471,5.15,self
949,36,748,6.348,wall
950,31,511,6.393,wall
951,35,595,6.277,wall
952,35,531,4.515,self
953,43,681,5.766,self
954,40,684,5.788,self
955,52,941,8.007,self
956,25,390,3.323,wall
957,26,506,4.267,self
958,41,678,5.957,self
959,31,473,4.187,wall
960,48,726,6.08,wall
961,36,568,4.748,self
962,29,452,3.807,self
963,26,453,3.782,self
964,37,575,4.85,self
965,35,539,5.583,self
966,45,714,6.013,self
967,41,700,5.919,self
968,42,706,5.942,self
969,27,426,3.593,self
970,63,1079,9.085,self
971,38,661,5.578,self
972,51,975,8.188,self
973,30,587,4.954,self
974,21,345,2.9,wall
975,32,471,3.951,self
976,40,705,6.827,self
977,32,607,5.773,wall
978,23,400,3.914,self
979,41,728,7.929,self
980,68,1116,10.88,self
981,54,957,8.839,wall
982,55,933,8.816,self
983,30,487,4.057,self
984,54,976,8.171,self
985,41,719,6.731,self
986,58,1273,11.931,self
987,35,555,4.618,wall
988,24,401,3.385,self
989,32,579,4.903,self
990,56,975,8.119,wall
991,34,544,4.563,self
992,31,511,4.945,self
993,42,784,6.613,self
994,38,588,4.917,self
995,41,836,8.011,self
996,34,609,5.698,self
997,44,833,7.726,wall
998,47,820,8.054,self
999,57,871,7.998,self
1000,21,310,2.668,self
1001,31,606,5.176,self
1002,23,317,2.662,self
1003,64,1082,9.078,self
1004,35,604,5.076,self
1005,26,428,3.613,self
1006,38,635,5.353,self
1007,60,1191,9.999,self
1008,34,587,4.941,self
1009,34,614,5.165,self
1010,55,1140,9.578,self
1011,17,244,2.043,self
1012,38,740,6.272,self
1013,44,778,6.532,self
1014,30,486,4.081,self
1015,41,770,6.466,self
1016,58,1238,10.419,wall
1017,42,777,6.524,self
1018,54,1028,8.716,self
1019,24,406,3.426,wall
1020,35,609,5.204,self
1021,25,413,3.458,self
1022,33,626,5.372,self
1023,18,280,2.48,wall
1024,19,362,3.051,wall
1025,31,587,4.951,self
1026,15,238,2.008,self
1027,41,668,5.612,self
1028,37,573,4.82,wall
1029,15,248,2.083,self
1030,58,1139,9.583,self
1031,42,772,6.499,self
1032,29,454,3.816,self
1033,15,328,2.817,self
1034,34,678,5.755,self
1035,7,116,0.978,self
1036,19,337,2.846,self
1037,18,308,2.593,self
1038,24,494,4.16,self
1039,26,435,3.657,wall
1040,20,311,2.67,self
1041,32,516,4.345,wall
1042,48,834,6.994,wall
1043,85,1462,12.279,wall
1044,30,543,4.581,self
1045,25,486,4.074,self
1046,53,998,8.42,self
1047,16,250,2.091,self
1048,44,776,6.549,self
1049,50,882,7.526,self
1050,24,414,3.482,self
1051,34,564,4.799,wall
1052,48,812,6.892,self
1053,33,614,5.167,self
1054,51,934,7.934,self
1055,49,849,7.162,self
1056,37,588,4.974,wall
1057,39,701,5.925,self
1058,23,425,3.584,self
1059,24,415,3.489,self
1060,17,272,2.314,self
1061,26,467,3.924,self
1062,51,892,7.528,wall
1063,27,435,3.7,wall
1064,44,726,6.081,self
1065,61,1017,8.553,self
1066,25,431,3.911,self
1067,56,1093,9.328,self
1068,37,630,5.324,self
1069,21,376,3.167,wall
1070,32,529,4.458,self
1071,24,476,4.077,self
1072,65,1129,9.542,self
1073,28,478,4.062,self
1074,27,419,3.559,self
1075,34,490,4.122,self
1076,31,518,4.375,self
1077,6,751,6.317,hunger
1078,34,518,4.436,self
1079,46,831,6.981,self
1080,43,729,6.129,wall
1081,26,434,3.694,self
1082,41,721,6.247,self
1083,17,240,2.013,self
1084,48,767,6.472,self
1085,23,343,2.881,self
1086,38,772,6.528,self
1087,60,1131,9.558,self
1088,22,332,2.793,self
1089,31,485,4.07,self
1090,57,1091,9.224,self
1091,51,982,8.249,self
1092,38,575,4.852,self
1093,26,418,3.526,self
1094,35,667,5.61,self
1095,41,873,7.327,self
1096,12,180,1.514,self
1097,17,296,2.485,wall
1098,31,527,4.436,wall
1099,42,776,6.537,self
1100,30,491,4.122,self
1101,27,455,3.842,wall
1102,27,388,3.354,self
1103,37,622,5.281,self
1104,29,448,3.817,self
1105,42,638,5.394,self
1106,13,230,1.928,self
1107,43,736,6.19,self
1108,42,703,5.926,self
1109,35,558,4.699,self
1110,25,423,3.605,self
1111,32,478,4.034,self
1112,39,588,4.961,self
1113,30,481,4.145,self
1114,36,540,4.698,self
1115,31,500,4.331,self
1116,48,789,6.826,self
1117,36,679,5.875,self
1118,30,567,4.925,self
1119,23,441,3.832,self
1120,40,694,6.03,self
1121,42,692,5.836,wall
1122,36,561,4.743,self
1123,34,642,6.911,wall
1124,37,784,8.778,self
1125,23,324,3.144,self
1126,24,406,4.952,self
1127,25,443,3.975,wall
1128,39,636,5.547,self
1129,22,381,3.245,self
1130,22,321,2.869,self
1131,42,657,6.101,self
1132,30,444,3.914,wall
1133,39,569,5.309,self
1134,41,673,6.084,self
1135,34,691,6.251,self
1136,33,499,5.057,self
1137,45,782,12.19,self
1138,29,483,4.294,self
1139,45,717,6.34,self
1140,37,669,6.445,self
1141,45,756,7.001,self
1142,25,411,3.54,self
1143,25,431,3.92,self
1144,65,1166,10.605,self
1145,15,276,2.308,wall
1146,17,220,1.835,self
1147,29,483,4.62,wall
1148,53,959,8.466,self
1149,32,518,4.313,self
1150,33,565,5.48,wall
1151,50,862,7.577,self
1152,28,455,3.974,self
1153,20,352,3.623,self
1154,43,674,6.384,self
1155,57,1153,12.382,self
1156,24,384,3.837,self
1157,60,953,9.146,self
1158,17,307,2.775,self
1159,42,777,7.091,self
1160,44,744,6.925,wall
1161,25,461,4.364,self
1162,10,159,1.451,self
1163,28,487,4.464,self
1164,40,627,6.185,self
1165,31,552,5.434,self
1166,40,591,5.605,self
1167,45,887,7.963,self
1168,41,694,6.043,self
1169,42,766,6.505,self
1170,50,837,7.099,self
1171,46,886,7.456,self
1172,43,887,7.461,self
1173,48,869,7.361,self
1174,32,544,4.585,self
1175,27,484,4.062,self
1176,43,793,6.681,self
1177,45,625,5.259,self
1178,34,966,8.099,self
1179,27,424,3.552,self
1180,38,686,5.759,self
1181,15,247,2.07,self
1182,35,584,4.904,self
1183,28,407,3.411,self
1184,56,1125,9.414,self
1185,21,301,2.648,self
1186,92,2147,18.567,self
1187,17,290,2.578,self
1188,25,406,3.417,self
1189,30,526,4.494,wall
1190,47,753,6.387,self
1191,38,558,4.818,self
1192,47,824,6.996,self
1193,46,841,7.124,self
1194,58,1070,9.19,self
1195,20,288,2.422,self
1196,23,357,3.079,self
1197,57,993,8.531,wall
1198,30,437,3.688,wall
1199,23,390,3.293,self
1200,38,748,6.379,wall
1201,43,676,5.753,self
1202,53,983,8.36,wall
1203,20,365,3.11,self
1204,35,576,4.905,self
1205,7,111,0.93,wall
1206,33,667,5.639,wall
1207,45,816,6.952,self
1208,23,375,3.221,wall
1209,17,375,3.164,self
1210,35,875,7.41,self
1211,48,835,7.028,self
1212,33,519,4.372,self
1213,39,657,5.547,self
1214,42,719,6.053,self
1215,31,546,4.63,self
1216,55,866,7.292,self
1217,39,677,5.668,self
1218,55,1052,8.84,self
1219,26,581,4.905,self
1220,41,759,6.402,self
1221,56,1144,9.639,self
1222,42,712,5.988,wall
1223,30,507,4.258,self
1224,38,746,6.322,wall
1225,34,563,4.766,self
1226,32,496,4.203,self
1227,31,683,5.737,self
1228,72,1512,12.813,self
1229,22,302,2.593,self
1230,53,930,7.838,self
1231,24,391,3.286,self
1232,56,958,8.032,self
1233,33,490,4.122,wall
1234,16,296,2.508,self
1235,48,804,6.763,self
1236,11,207,1.737,self
1237,14,228,1.927,self
1238,35,596,5.138,self
1239,41,730,6.134,self
1240,19,291,2.445,self
1241,42,782,6.603,self
1242,31,451,3.78,wall
1243,33,549,4.612,self
1244,41,788,6.668,self
1245,1,658,5.548,hunger
1246,25,400,3.506,self
1247,22,445,3.826,self
1248,47,762,6.386,self
1249,9,141,1.185,wall
1250,31,454,4.212,self
1251,27,397,3.384,wall
1252,46,725,6.286,self
1253,35,514,4.46,self
1254,31,652,5.663,self
1255,30,401,3.477,self
1256,63,1086,9.469,self
1257,60,1145,9.904,self
1258,32,516,4.485,self
1259,58,1216,10.534,self
1260,17,267,2.301,wall
1261,36,734,6.372,self
1262,45,751,6.48,self
1263,21,315,2.747,self
1264,33,585,5.08,self
1265,13,196,1.693,wall
1266,52,866,7.503,self
1267,27,481,4.2,self
1268,35,664,5.761,self
1269,20,337,2.899,self
1270,9,152,1.316,self
1271,57,1040,9.015,self
1272,54,881,7.647,self
1273,33,489,4.239,wall
1274,23,400,3.5,self
1275,35,650,5.617,self
1276,18,326,2.833,self
1277,45,782,6.776,wall
1278,30,420,3.642,self
1279,40,796,6.922,self
1280,55,963,8.304,wall
1281,64,1141,9.873,self
1282,32,464,4.034,self
1283,42,732,6.348,wall
1284,40,716,6.212,self
1285,20,307,2.651,wall
1286,24,371,3.196,wall
1287,43,692,5.98,self
1288,21,292,2.512,self
1289,25,472,4.085,wall
1290,29,623,5.367,self
1291,51,871,7.549,self
1292,26,527,4.573,self
1293,19,393,3.401,wall
1294,30,471,4.095,self
1295,52,875,7.616,self
1296,54,1054,9.132,self
1297,12,198,1.712,self
1298,50,934,8.086,self
1299,72,1235,10.688,self
1300,15,249,2.156,wall
1301,37,681,5.872,self
1302,35,625,5.416,self
1303,32,507,4.404,self
1304,30,503,4.368,self
1305,35,571,4.97,self
1306,33,644,5.756,self
1307,56,875,7.617,wall
1308,41,636,5.509,self
1309,69,1187,10.255,wall
1310,24,374,3.244,wall
1311,29,507,4.402,self
1312,51,744,6.413,self
1313,67,1300,11.248,self
1314,39,670,5.8,self
1315,55,1001,8.654,self
1316,50,885,7.64,self
1317,35,579,5.038,self
1318,53,1065,9.257,self
1319,20,359,3.106,wall
1320,27,472,4.096,self
1321,28,481,4.164,self
1322,57,1292,11.248,self
1323,30,437,3.768,self
1324,28,527,4.576,wall
1325,36,642,5.54,self
1326,11,193,1.679,self
1327,35,571,4.964,self
1328,38,664,5.776,self
1329,37,658,5.692,wall
1330,53,875,7.569,self
1331,28,476,4.137,self
1332,0,640,5.569,hunger
1333,39,593,5.14,self
1334,50,789,6.799,self
1335,24,337,2.918,self
1336,37,624,5.397,self
1337,62,1219,10.525,self
1338,42,692,6.017,self
1339,19,346,3.008,self
1340,35,694,6.017,self
1341,17,240,2.091,self
1342,33,637,5.509,self
1343,34,591,5.133,self
1344,21,398,3.432,self
1345,37,663,5.748,wall
1346,36,645,5.583,self
1347,52,932,8.097,self
1348,21,425,3.69,self
1349,40,663,5.753,self
1350,65,1289,11.171,self
1351,40,698,7.399,self
1352,37,697,7.541,self
1353,29,528,4.846,self
1354,16,250,2.117,wall
1355,41,728,6.225,self
1356,25,391,3.288,self
1357,50,969,8.147,self
1358,32,525,4.421,self
1359,39,874,7.347,self
1360,43,701,5.895,self
1361,44,803,6.769,self
1362,40,674,5.679,wall
1363,42,723,6.082,self
1364,47,727,6.174,self
1365,32,521,4.459,self
1366,32,505,4.261,self
1367,49,931,7.824,self
1368,23,367,3.07,self
1369,0,640,5.54,hunger
1370,32,641,5.41,self
1371,33,574,4.841,self
1372,21,308,2.595,self
1373,26,431,3.627,wall
1374,45,738,6.254,self
1375,24,408,3.435,self
1376,39,668,5.618,self
1377,39,687,5.801,self
1378,48,786,6.632,self
1379,38,653,5.506,self
1380,38,721,6.118,self
1381,31,516,4.487,self
1382,47,767,6.477,self
1383,24,363,3.051,self
1384,39,653,5.542,wall
1385,49,853,7.163,self
1386,57,944,7.909,self
1387,20,284,2.4,self
1388,48,839,7.024,self
1389,42,770,6.552,self
1390,38,631,5.314,self
1391,32,481,4.032,self
1392,41,868,7.337,self
1393,41,651,5.486,wall
1394,0,640,5.375,hunger
1395,25,466,3.947,wall
1396,36,670,5.641,self
1397,34,621,5.199,self
1398,15,215,1.801,self
1399,18,289,2.426,self
1400,6,776,6.533,hunger
1401,33,548,4.677,self
1402,62,1083,9.071,self
1403,40,651,5.478,self
1404,48,827,7.179,self
1405,40,616,5.217,self
1406,48,840,7.072,self
1407,50,865,7.488,self
1408,33,617,5.34,wall
1409,32,540,4.684,wall
1410,40,649,5.637,self
1411,30,498,4.337,wall
1412,44,742,6.412,self
1413,33,626,5.417,self
1414,21,282,2.445,self
1415,41,705,6.123,wall
1416,29,424,3.661,self
1417,56,1045,9.073,self
1418,30,453,3.928,self
1419,24,328,2.851,self
1420,42,754,6.557,wall
1421,27,490,4.262,self
1422,58,994,8.597,self
1423,49,918,7.961,self
1424,39,705,6.111,self
1425,28,442,3.851,self
1426,62,1217,10.528,self
1427,25,460,3.996,self
1428,15,247,2.141,wall
1429,51,845,7.323,self
1430,18,294,2.552,self
1431,21,364,3.17,self
1432,11,178,1.539,self
1433,41,677,5.885,self
1434,27,459,3.992,self
1435,33,542,4.712,wall
1436,18,283,2.469,self
1437,50,836,7.259,self
1438,43,792,6.924,self
1439,39,690,6.025,self
1440,46,712,6.208,self
1441,10,156,1.348,self
1442,38,599,5.218,self
1443,35,631,5.511,self
1444,45,768,6.722,self
1445,17,277,2.423,self
1446,23,392,3.428,self
1447,53,953,8.307,self
1448,24,372,3.256,self
1449,51,909,7.958,self
1450,37,542,4.751,self
1451,46,706,6.099,self
1452,34,552,4.807,self
1453,31,925,8.057,self
1454,28,436,3.813,self
1455,36,578,5.029,self
1456,34,551,4.779,self
1457,31,521,4.534,self
1458,25,668,5.85,wall
1459,45,837,7.324,self
1460,59,1066,9.254,self
1461,25,450,3.921,self
1462,37,630,5.483,wall
1463,19,358,3.113,self
1464,33,533,4.635,self
1465,18,282,2.447,self
1466,40,760,6.611,self
1467,61,995,8.618,wall
1468,51,887,7.73,self
1469,27,449,3.901,self
1470,45,715,6.212,self
1471,39,610,5.277,self
1472,19,329,2.855,self
1473,11,194,1.707,wall
1474,62,1200,10.409,self
1475,44,864,7.535,self
1476,41,731,6.352,self
1477,30,532,4.651,wall
1478,36,571,4.98,self
1479,25,357,3.104,self
1480,36,687,5.955,self
1481,49,826,7.159,self
1482,38,581,5.055,self
1483,17,350,3.053,wall
1484,29,631,5.486,self
1485,29,451,3.93,self
1486,11,171,1.49,wall
1487,17,288,2.507,self
1488,64,1173,10.286,self
1489,27,499,4.397,self
1490,0,640,5.61,hunger
1491,24,405,4.023,self
1492,42,697,6.815,wall
1493,24,370,3.482,self
1494,32,555,4.823,self
1495,41,734,6.387,self
1496,24,354,3.089,self
1497,32,520,4.489,self
1498,59,1262,10.946,self
1499,42,656,5.749,self
1500,0,640,5.606,hunger
1501,30,448,3.893,self
1502,12,841,7.332,hunger
1503,22,366,3.216,self
1504,47,863,7.483,self
1505,51,974,8.455,self
1506,34,632,5.539,self
1507,29,546,4.717,self
1508,39,800,7.061,self
1509,18,271,2.381,self
1510,53,913,7.906,self
1511,0,640,5.595,hunger
1512,31,519,4.526,self
1513,50,792,6.865,self
1514,39,668,5.821,self
1515,45,750,6.714,self
1516,12,224,1.951,wall
1517,82,1434,12.436,self
1518,49,905,7.882,self
1519,32,513,4.46,self
1520,38,610,5.269,wall
1521,51,897,7.793,self
1522,23,372,3.239,self
1523,38,693,6.027,self
1524,58,960,8.355,self
1525,38,611,5.298,self
1526,48,897,7.788,self
1527,36,648,5.637,self
1528,66,1560,13.532,self
1529,36,591,5.129,self
1530,49,814,7.07,self
1531,62,1066,9.277,self
1532,28,423,3.669,self
1533,50,866,7.541,self
1534,40,607,5.252,self
1535,39,677,5.863,self
1536,50,837,7.26,self
1537,53,849,7.356,self
1538,30,574,5.018,self
1539,37,602,5.216,self
1540,28,517,4.524,self
1541,30,518,4.507,self
1542,51,883,7.682,self
1543,30,445,3.864,self
1544,41,658,5.735,wall
1545,35,585,5.093,self
1546,9,137,1.19,self
1547,0,640,5.581,hunger
1548,18,289,2.511,self
1549,29,475,4.131,self
1550,0,640,5.57,hunger
1551,55,976,8.469,self
1552,59,1051,9.132,self
1553,28,508,4.408,self
1554,41,635,5.513,self
1555,40,789,6.875,self
1556,22,340,2.943,self
1557,32,515,4.476,self
1558,24,345,3.021,self
1559,29,469,4.101,self
1560,42,724,6.296,self
1561,44,847,7.37,self
1562,10,158,1.37,self
1563,32,553,4.804,self
1564,25,443,3.872,wall
1565,25,485,4.224,wall
1566,19,328,2.85,self
1567,20,344,2.988,self
1568,27,488,4.244,self
1569,21,333,2.905,wall
1570,45,743,6.461,wall
1571,29,446,3.874,wall
1572,35,625,5.52,self
1573,49,851,7.549,self
1574,46,807,7.043,self
1575,32,560,4.853,self
1576,34,468,4.055,self
1577,18,331,2.872,self
1578,39,670,5.841,wall
1579,10,179,1.557,wall
1580,37,591,5.153,self
1581,64,1136,9.869,self
1582,12,163,1.423,self
1583,36,558,4.819,self
1584,35,574,4.997,self
1585,26,363,3.165,self
1586,30,549,4.766,self
1587,32,529,4.587,self
1588,27,479,4.16,self
1589,49,805,6.994,self
1590,28,456,3.965,self
1591,36,639,5.55,wall
1592,20,377,3.276,wall
1593,17,253,2.196,self
1594,49,837,7.255,wall
1595,50,921,7.987,self
1596,31,506,4.4,self
1597,24,449,3.912,self
1598,9,107,0.928,self
1599,31,489,4.254,self
1600,54,999,8.683,self
1601,23,335,2.89,self
1602,45,807,7.04,self
1603,21,334,2.919,self
1604,61,1017,9.278,self
1605,36,557,5.186,self
1606,21,335,3.059,wall
1607,24,431,3.728,self
1608,18,298,2.602,self
1609,29,531,4.612,self
1610,34,541,4.711,self
1611,38,556,4.834,self
1612,39,643,5.57,self
1613,73,1441,12.468,self
1614,34,573,4.974,self
1615,32,509,4.438,wall
1616,19,277,2.468,self
1617,15,257,2.234,self
1618,38,635,5.509,self
1619,0,640,5.607,hunger
1620,24,351,3.052,self
1621,21,302,2.63,self
1622,44,808,7.004,self
1623,31,493,4.293,wall
1624,33,608,5.302,self
1625,38,591,5.133,self
1626,46,738,6.406,self
1627,49,874,7.593,self
1628,38,596,5.165,self
1629,40,633,5.506,wall
1630,75,1373,11.931,self
1631,38,633,5.497,self
1632,39,582,5.06,self
1633,27,562,4.889,wall
1634,42,757,6.576,self
1635,13,182,1.599,wall
1636,31,489,4.273,self
1637,34,579,5.024,self
1638,53,1063,9.217,self
1639,10,159,1.371,wall
1640,31,494,4.309,self
1641,24,406,3.51,self
1642,22,412,3.599,self
1643,35,574,4.968,wall
1644,46,825,7.318,self
1645,30,484,4.282,self
1646,30,514,4.431,self
1647,30,436,3.793,self
1648,44,763,6.62,self
1649,27,391,3.4,self
1650,52,971,8.439,self
1651,29,506,4.406,self
1652,13,220,1.907,wall
1653,19,302,2.627,self
1654,24,427,3.715,self
1655,32,501,4.36,self
1656,52,1012,8.802,self
1657,66,1252,10.862,self
1658,41,777,6.745,self
1659,33,532,4.631,self
1660,24,425,3.693,self
1661,44,671,5.819,wall
1662,44,813,7.067,wall
1663,39,604,5.234,self
1664,0,640,5.576,hunger
1665,48,875,7.567,self
1666,28,453,3.934,self
1667,19,395,3.396,self
1668,37,662,5.743,self
1669,24,372,3.223,wall
1670,17,280,2.443,self
1671,39,776,6.77,self
1672,29,436,3.794,self
1673,35,688,5.992,self
1674,53,1057,9.18,self
1675,48,834,7.251,self
1676,0,640,5.586,hunger
1677,13,163,1.423,self
1678,39,690,6.03,self
1679,43,718,6.264,self
1680,9,172,1.505,self
1681,27,446,3.889,self
1682,32,674,5.872,self
1683,25,511,4.445,self
1684,28,433,3.761,self
1685,42,638,5.534,self
1686,34,577,5.016,self
1687,24,406,3.538,self
1688,39,665,5.802,wall
1689,18,294,2.567,self
1690,17,316,2.761,self
1691,30,501,4.349,self
1692,48,841,7.34,self
