episode,score,return,epsilon,best_score,steps,loss
1405,0,-1.0728,0.46609999999999996,3,8,0.014113331213593483
1406,0,-1.0,0.46572,3,1,0.015563393011689186
1407,0,-1.0306,0.4653400000000001,3,4,0.012073478661477566
1408,1,-0.12670000000000003,0.46496000000000004,3,14,0.011556873098015785
1409,0,-1.1278,0.46458,3,13,0.010334706865251064
1410,0,-1.0728,0.46420000000000006,3,8,0.011491794139146805
1411,2,0.5184,0.46382,3,46,0.010040264576673508
1412,0,-1.0101,0.4634400000000001,3,2,0.008062588982284069
1413,1,-0.15760000000000007,0.46306,3,17,0.006043188739567995
1414,0,-1.3335,0.46268,3,30,0.007657911628484726
1415,0,-1.27,0.46230000000000004,3,25,0.005045458674430847
1416,0,-1.041,0.46192,3,5,0.004828467033803463
1417,0,-1.162,0.46154000000000006,3,16,0.005854580085724592
1418,1,-0.062100000000000044,0.46116,3,8,0.009931881912052631
1419,0,-1.0621,0.4607800000000001,3,7,0.011910608969628811
1420,0,-1.1391,0.46040000000000003,3,14,0.006411791779100895
1421,0,-1.0101,0.46002,3,2,0.007381197065114975
1422,0,-1.0945,0.45964000000000005,3,10,0.004090187605470419
1423,0,-1.0,0.45926,3,1,0.006639057770371437
1424,1,-0.07220000000000004,0.45888000000000007,3,9,0.004342392086982727
1425,0,-1.0306,0.4585,3,4,0.006679984740912914
1426,1,-0.15639999999999998,0.45811999999999997,3,17,0.008235583081841469
1427,1,-0.18109999999999993,0.45774000000000004,3,19,0.006139470264315605
1428,0,-1.0621,0.45736,3,7,0.006285316776484251
1429,0,-1.0515,0.45698000000000005,3,6,0.006625385954976082
1430,0,-1.0,0.4566000000000001,3,1,0.004829880781471729
1431,2,0.6754000000000004,0.45621999999999996,3,33,0.005969589110463858
1432,0,-1.041,0.45584,3,5,0.007209578529000282
1433,0,-1.1055,0.45546,3,11,0.01842970959842205
1434,0,-1.041,0.45508000000000004,3,5,0.005295528564602137
1435,0,-1.0101,0.4547000000000001,3,2,0.005307946354150772
1436,0,-1.0,0.45432000000000006,3,1,0.011509287171065807
1437,1,-0.04059999999999997,0.45394,3,6,0.004158614668995142
1438,0,-1.0203,0.45355999999999996,3,3,0.006313383113592863
1439,1,-0.20119999999999993,0.45318,3,21,0.00434155436232686
1440,1,-0.10550000000000004,0.4528000000000001,3,12,0.007183731533586979
1441,0,-1.1166,0.45242000000000004,3,12,0.0038311779499053955
1442,1,-0.11560000000000004,0.45204,3,13,0.007978576235473156
1443,0,-1.0,0.45165999999999995,3,1,0.00627499632537365
1444,0,-1.0,0.45128,3,1,0.008589345961809158
1445,1,-0.12429999999999986,0.4509000000000001,3,14,0.005522770341485739
1446,1,-0.22329999999999994,0.45052000000000003,3,23,0.006649249233305454
1447,0,-1.0,0.4501400000000001,3,1,0.005578694865107536
1448,1,-0.1926,0.44975999999999994,3,20,0.007028338499367237
1449,1,-0.23110000000000008,0.44938,3,23,0.00329976761713624
1450,0,-1.0101,0.44900000000000007,3,2,0.015280315652489662
1451,0,-1.0,0.44862,3,1,0.012403933331370354
1452,0,-1.0836000000000001,0.4482400000000001,3,9,0.01062455028295517
1453,0,-1.0836000000000001,0.4478599999999999,3,9,0.01253791805356741
1454,3,1.3283999999999994,0.44748,3,63,0.00790494680404663
1455,1,-0.11560000000000004,0.44710000000000005,3,13,0.00945879053324461
1456,2,0.6272,0.44672,3,38,0.0059058526530861855
1457,0,-1.0621,0.44634000000000007,3,7,0.007037161849439144
1458,0,-1.041,0.44596,3,5,0.03551328182220459
1459,0,-1.0,0.44558,3,1,0.007581586018204689
1460,0,-1.1055,0.44520000000000004,3,11,0.010912280529737473
1461,0,-1.1971,0.44482,3,19,0.008418228477239609
1462,2,0.9079000000000002,0.44444000000000006,3,12,0.005068688653409481
1463,1,-0.05109999999999992,0.44406,3,7,0.012432455085217953
1464,0,-1.0621,0.44367999999999996,3,7,0.004190623760223389
1465,1,-0.7336,0.4433,3,65,0.005188590846955776
1466,0,-1.162,0.44292,3,16,0.006867454387247562
1467,0,-1.0101,0.44254000000000004,3,2,0.008953452110290527
1468,0,-1.0728,0.44216,3,8,0.007157519925385714
1469,0,-1.0101,0.44178000000000006,3,2,0.004409476183354855
1470,0,-1.0306,0.4414,3,4,0.00649950560182333
1471,0,-1.0621,0.44101999999999997,3,7,0.003583516925573349
1472,0,-1.0,0.44064000000000003,3,1,0.007213693577796221
1473,0,-1.0515,0.4402600000000001,3,6,0.004152932669967413
1474,1,-0.020299999999999985,0.43988000000000005,3,4,0.0070985592901706696
1475,0,-1.0515,0.4395,3,6,0.008496318943798542
1476,0,-1.0836000000000001,0.43911999999999995,3,9,0.007191447075456381
1477,0,-1.1853,0.43874,3,18,0.009257588535547256
1478,0,-1.1736,0.4383600000000001,3,17,0.004743083845824003
1479,0,-1.0306,0.43798000000000004,3,4,0.004436022136360407
1480,0,-1.0836000000000001,0.4376000000000001,3,9,0.0034073565620929003
1481,0,-1.0,0.43721999999999994,3,1,0.005212066695094109
1482,0,-1.0836000000000001,0.43684,3,9,0.005825022701174021
1483,2,0.8442000000000001,0.43646000000000007,3,18,0.009175040759146214
1484,0,-1.0515,0.43608,3,6,0.006206632591784
1485,0,-1.0203,0.4357000000000001,3,3,0.007723748683929443
1486,1,-0.030399999999999983,0.43532000000000004,3,5,0.007696269080042839
1487,1,-0.2592000000000001,0.43494,3,26,0.005123607814311981
1488,1,-0.13549999999999995,0.43456000000000006,3,15,0.0134614622220397
1489,0,-1.0,0.43418,3,1,0.003439423395320773
1490,0,-1.0,0.4338000000000001,3,1,0.0064748977310955524
1491,0,-1.0306,0.43342,3,4,0.0036263533402234316
1492,0,-1.0836000000000001,0.43304,3,9,0.006439264863729477
1493,0,-1.041,0.43266000000000004,3,5,0.004679057281464338
1494,0,-1.0728,0.43228,3,8,0.005780808161944151
1495,0,-1.041,0.43190000000000006,3,5,0.00422636978328228
1496,0,-1.0836000000000001,0.43152,3,9,0.013793479651212692
1497,0,-1.0203,0.4311400000000001,3,3,0.0210103839635849
1498,2,0.9278,0.43076000000000003,3,10,0.009555727243423462
1499,0,-1.0621,0.43038,3,7,0.0078561557456851
1500,1,-0.24460000000000004,0.43000000000000005,3,25,0.006552170962095261
1501,0,-1.2453,0.42962,3,23,0.006952210329473019
1502,4,2.418499999999999,0.42924000000000007,4,59,0.004477798938751221
1503,1,-0.25159999999999993,0.42886,4,25,0.006280719302594662
1504,0,-1.0728,0.42847999999999997,4,8,0.006939280778169632
1505,1,-0.27859999999999996,0.42810000000000004,4,28,0.005212990567088127
1506,1,-0.3078000000000001,0.42772,4,29,0.006461780052632093
1507,0,-1.1391,0.42734000000000005,4,14,0.006335005164146423
1508,0,-1.041,0.4269600000000001,4,5,0.005215092562139034
1509,0,-1.0,0.42657999999999996,4,1,0.0032897498458623886
1510,0,-1.2825,0.4262,4,26,0.0060498882085084915
1511,2,0.3107,0.42582,4,65,0.005886251572519541
1512,0,-1.041,0.42544000000000004,4,5,0.004913131706416607
1513,0,-1.3995,0.4250600000000001,4,35,0.001837440300732851
1514,1,-0.010099999999999998,0.42467999999999995,4,3,0.0062691401690244675
1515,0,-1.0515,0.4243,4,6,0.0035975391510874033
1516,0,-1.3728,0.42391999999999996,4,33,0.004789995960891247
1517,0,-1.221,0.42354,4,21,0.005418908782303333
1518,0,-1.0,0.4231600000000001,4,1,0.007806888781487942
1519,1,-0.3335,0.42278000000000004,4,31,0.006239962764084339
1520,0,-1.1278,0.4224,4,13,0.0051316386088728905
1521,0,-1.0203,0.42201999999999995,4,3,0.005336492322385311
1522,0,-1.1055,0.42164,4,11,0.0054234908893704414
1523,0,-1.0515,0.4212600000000001,4,6,0.011476065963506699
1524,0,-1.0621,0.42088000000000003,4,7,0.016218287870287895
1525,0,-1.0306,0.4205,4,4,0.013200977817177773
1526,2,0.8124000000000002,0.42011999999999994,4,21,0.00741868419572711
1527,0,-1.1505,0.41974,4,15,0.009139632806181908
1528,0,-1.0945,0.41936000000000007,4,10,0.006862932816147804
1529,1,-0.377,0.41898,4,36,0.004247537814080715
1530,0,-1.0515,0.4186000000000001,4,6,0.005327828694134951
1531,0,-1.0836000000000001,0.4182199999999999,4,9,0.0064564840868115425
1532,2,0.8207,0.41784,4,20,0.01052369549870491
1533,0,-1.0515,0.41746000000000005,4,6,0.008246267214417458
1534,0,-1.27,0.41708,4,25,0.003721552900969982
1535,0,-1.0515,0.41670000000000007,4,6,0.005449989810585976
1536,1,-0.11480000000000001,0.41632,4,13,0.008491952903568745
1537,1,-0.030399999999999983,0.41594,4,5,0.0069431159645318985
1538,0,-1.0101,0.41556000000000004,4,2,0.013018034398555756
1539,1,-0.3014,0.41518,4,30,0.0027749338187277317
1540,1,-0.09249999999999992,0.41480000000000006,4,11,0.008922738954424858
1541,2,0.6453,0.4144200000000001,4,36,0.006174864713102579
1542,1,-0.1361,0.41403999999999996,4,15,0.005025157239288092
1543,1,-0.062100000000000044,0.41366,4,8,0.0032533439807593822
1544,1,-0.14600000000000002,0.41328,4,16,0.0031780912540853024
1545,1,-0.15699999999999992,0.41290000000000004,4,17,0.0036350011359900236
1546,2,0.7326999999999999,0.4125200000000001,4,28,0.0045195650309324265
1547,0,-1.0203,0.41214000000000006,4,3,0.0035387249663472176
1548,2,0.796,0.41176,4,22,0.00501067191362381
1549,0,-1.1055,0.41137999999999997,4,11,0.004308137111365795
1550,0,-1.0306,0.41100000000000003,4,4,0.003656822256743908
1551,1,-0.10339999999999994,0.4106200000000001,4,12,0.005930763669312
1552,0,-1.0621,0.41024000000000005,4,7,0.005576974246650934
1553,4,2.6942999999999997,0.40986,4,34,0.011314135044813156
1554,0,-1.2825,0.40947999999999996,4,26,0.0061084553599357605
1555,0,-1.041,0.4091,4,5,0.0060245925560593605
1556,0,-1.0515,0.4087200000000001,4,6,0.0053512779995799065
1557,0,-1.0203,0.40834000000000004,4,3,0.008092576637864113
1558,0,-1.0,0.4079600000000001,4,1,0.009732257574796677
1559,0,-1.041,0.40757999999999994,4,5,0.005140063352882862
1560,2,0.8015999999999999,0.4072,4,22,0.025495391339063644
1561,0,-1.0836000000000001,0.40682000000000007,4,9,0.011282868683338165
1562,3,1.6527999999999996,0.40644,4,37,0.006637376267462969
1563,0,-1.0,0.4060600000000001,4,1,0.009691854938864708
1564,3,1.5547999999999997,0.40568000000000004,4,45,0.01024975348263979
1565,1,-0.05149999999999988,0.4053,4,7,0.019350551068782806
1566,1,-0.1251,0.40492000000000006,4,14,0.014373129233717918
1567,0,-1.0203,0.40454,4,3,0.013561837375164032
1568,0,-1.0203,0.4041600000000001,4,3,0.009318867698311806
1569,0,-1.0101,0.40378000000000003,4,2,0.005391848273575306
1570,0,-1.1391,0.4034,4,14,0.004648265428841114
1571,0,-1.1391,0.40302000000000004,4,14,0.006592517718672752
1572,0,-1.0836000000000001,0.40264,4,9,0.005247003398835659
1573,1,-0.15049999999999997,0.40226000000000006,4,16,0.0078080445528030396
1574,1,-0.22509999999999986,0.40188,4,23,0.007899153977632523
1575,0,-1.0203,0.4015000000000001,4,3,0.0061467611230909824
1576,0,-1.0,0.40112000000000003,4,1,0.003141458611935377
1577,2,0.6074999999999999,0.40074,4,39,0.004275100771337748
1578,1,-0.1251,0.40036000000000005,4,14,0.004472269210964441
1579,0,-1.1391,0.39998,4,14,0.004766156431287527
1580,1,-0.27,0.39960000000000007,4,26,0.008620298467576504
1581,0,-1.0621,0.39922,4,7,0.023181695491075516
1582,1,-0.1481,0.39884,4,16,0.004269967321306467
1583,0,-1.0728,0.39846000000000004,4,8,0.006184607744216919
1584,0,-1.0728,0.39808,4,8,0.0039550564251840115
1585,1,-0.08209999999999995,0.39770000000000005,4,10,0.0062641482800245285
1586,1,-0.20119999999999993,0.3973200000000001,4,21,0.0030257790349423885
1587,2,0.798,0.39693999999999996,4,22,0.006981507409363985
1588,0,-1.0306,0.39656,4,4,0.01161912176758051
1589,0,-1.0515,0.39618,4,6,0.0061192587018013
1590,0,-1.0101,0.39580000000000004,4,2,0.0062213740311563015
1591,0,-1.041,0.3954200000000001,4,5,0.004335295408964157
1592,0,-1.0,0.39503999999999995,4,1,0.005625478457659483
1593,0,-1.0515,0.39466,4,6,0.005399382673203945
1594,1,-0.07219999999999993,0.3942800000000001,4,9,0.0052030873484909534
1595,0,-1.0203,0.39390000000000003,4,3,0.003948192112147808
1596,0,-1.0,0.3935200000000001,4,1,0.0031898540910333395
1597,1,-0.15639999999999998,0.39314000000000004,4,17,0.004349327180534601
1598,1,-0.09450000000000003,0.39276,4,11,0.00868210382759571
1599,1,-0.3376000000000001,0.39238000000000006,4,33,0.008172454312443733
1600,0,-1.0203,0.392,4,3,0.006041360553354025
1601,0,-1.221,0.3916200000000001,4,21,0.006535557098686695
1602,1,-0.08209999999999984,0.39124000000000003,4,10,0.014071369543671608
1603,1,-0.08239999999999992,0.39086,4,10,0.015434508211910725
1604,0,-1.0306,0.39048000000000005,4,4,0.01472508069127798
1605,0,-1.0728,0.3901,4,8,0.012200990691781044
1606,0,-1.0945,0.38972000000000007,4,10,0.027508627623319626
1607,2,0.8134000000000006,0.38934,4,21,0.006544305942952633
1608,0,-1.0836000000000001,0.3889600000000001,4,9,0.005957092624157667
1609,1,-0.2681,0.38858000000000004,4,27,0.012317326851189137
1610,0,-1.041,0.3882,4,5,0.004879526328295469
1611,0,-1.041,0.38782000000000005,4,5,0.00593737605959177
1612,0,-1.1055,0.38744,4,11,0.009050275199115276
1613,2,0.7334,0.38706000000000007,4,28,0.006390321999788284
1614,0,-1.0,0.38668,4,1,0.0070456466637551785
1615,0,-1.0306,0.3863,4,4,0.00455603888258338
1616,0,-1.0,0.38592000000000004,4,1,0.010253344662487507
1617,0,-1.0945,0.38554,4,10,0.010295931249856949
1618,1,-0.23360000000000003,0.38516000000000006,4,24,0.005793677642941475
1619,1,-0.020299999999999985,0.3847800000000001,4,4,0.007349992170929909
1620,0,-1.1055,0.38439999999999996,4,11,0.0073741101659834385
1621,3,1.3705999999999996,0.38402000000000003,4,62,0.004715148359537125
1622,0,-1.0728,0.38364,4,8,0.007081061601638794
1623,1,-0.12780000000000002,0.38326000000000005,4,14,0.007793083321303129
1624,0,-1.0101,0.3828800000000001,4,2,0.004629379138350487
1625,0,-1.3596,0.38250000000000006,4,32,0.006671053823083639
1626,0,-1.1505,0.38212,4,15,0.004899436607956886
1627,0,-1.0,0.38173999999999997,4,1,0.005975629203021526
1628,0,-1.0515,0.38136000000000003,4,6,0.010585732758045197
1629,0,-1.0515,0.3809800000000001,4,6,0.004624221008270979
1630,1,-0.13490000000000002,0.38060000000000005,4,15,0.005386733449995518
1631,0,-1.0515,0.38022,4,6,0.027985544875264168
1632,0,-1.1391,0.37983999999999996,4,14,0.005847185850143433
1633,1,-0.388,0.37946,4,37,0.006040550768375397
1634,0,-1.0101,0.3790800000000001,4,2,0.00926547683775425
1635,0,-1.0836000000000001,0.37870000000000004,4,9,0.005226300098001957
1636,0,-1.0306,0.3783200000000001,4,4,0.005155405029654503
1637,0,-1.0621,0.37793999999999994,4,7,0.004505680408328772
1638,1,-0.21140000000000003,0.37756,4,22,0.004464220255613327
1639,4,2.4854,0.37718000000000007,4,53,0.009599595330655575
1640,0,-1.0203,0.3768,4,3,0.007707979530096054
1641,0,-1.0728,0.3764200000000001,4,8,0.009085334837436676
1642,1,-0.28979999999999995,0.37603999999999993,4,29,0.021185996010899544
1643,1,-0.3409,0.37566,4,32,0.007610109634697437
1644,0,-1.0306,0.37528000000000006,4,4,0.006363976281136274
1645,1,0.0,0.3749,4,2,0.009914958849549294
1646,0,-1.0515,0.3745200000000001,4,6,0.005366817116737366
1647,0,-1.1971,0.37414000000000003,4,19,0.00612665293738246
1648,0,-1.0515,0.37376,4,6,0.009860130958259106
1649,0,-1.1391,0.37338000000000005,4,14,0.00770390871912241
1650,1,-0.11560000000000004,0.373,4,13,0.006947201676666737
1651,1,-0.13550000000000006,0.37262000000000006,4,15,0.008579087443649769
1652,1,-0.12419999999999998,0.37224,4,14,0.0055929142981767654
1653,0,-1.1505,0.37185999999999997,4,15,0.007001474499702454
1654,2,0.6548,0.37148000000000003,4,35,0.009089858271181583
1655,1,-0.09450000000000003,0.3711,4,11,0.008013397455215454
1656,0,-1.0203,0.37072000000000005,4,3,0.0050940182991325855
1657,0,-1.162,0.3703400000000001,4,16,0.0049900151789188385
1658,2,0.5814000000000001,0.36996000000000007,4,42,0.004910498857498169
1659,3,1.3009000000000004,0.36958,4,65,0.0036551819648593664
1660,0,-1.0,0.3692,4,1,0.004667038097977638
1661,0,-1.0101,0.36882000000000004,4,2,0.007374118082225323
1662,0,-1.1505,0.3684400000000001,4,15,0.006672618445008993
1663,1,-0.25560000000000005,0.36806000000000005,4,26,0.003139806678518653
1664,0,-1.162,0.36768,4,16,0.00839431956410408
1665,0,-1.041,0.36729999999999996,4,5,0.005713588558137417
1666,0,-1.2453,0.36692,4,23,0.00556977977976203
1667,6,4.453899999999998,0.3665400000000001,6,58,0.011223340407013893
1668,0,-1.0,0.36616000000000004,6,1,0.010054931044578552
1669,2,0.7706000000000004,0.3657800000000001,6,25,0.008429700508713722
1670,2,0.6346000000000003,0.36539999999999995,6,37,0.0070710559375584126
1671,2,0.8968,0.36502,6,13,0.026679430156946182
1672,0,-1.0101,0.3646400000000001,6,2,0.011133315041661263
1673,1,-0.16720000000000002,0.36426000000000003,6,18,0.007670836057513952
1674,0,-1.1166,0.3638800000000001,6,12,0.0062455241568386555
1675,2,0.8540000000000001,0.36350000000000005,6,17,0.00913108792155981
1676,0,-1.0836000000000001,0.36312,6,9,0.008403479121625423
1677,0,-1.0,0.36274000000000006,6,1,0.007285627536475658
1678,0,-1.0836000000000001,0.36236,6,9,0.006570450030267239
1679,0,-1.0515,0.3619800000000001,6,6,0.005299341399222612
1680,1,-0.020299999999999985,0.36160000000000003,6,4,0.006641460116952658
1681,0,-1.1055,0.36122,6,11,0.004619349725544453
1682,1,-0.11419999999999997,0.36084000000000005,6,13,0.006735443137586117
1683,0,-1.0515,0.36046,6,6,0.006611577235162258
1684,3,1.7831000000000001,0.36008000000000007,6,25,0.005640497896820307
1685,5,3.422299999999999,0.3597,6,59,0.0054001472890377045
1686,0,-1.0621,0.3593200000000001,6,7,0.006022325251251459
1687,1,-0.2592,0.35894000000000004,6,26,0.007616081740707159
1688,0,-1.221,0.35856,6,21,0.006805911660194397
1689,0,-1.0728,0.35818000000000005,6,8,0.007553969509899616
1690,1,-0.30099999999999993,0.3578,6,30,0.00584893673658371
1691,1,-0.18900000000000006,0.35742000000000007,6,20,0.006198784802109003
1692,3,1.5308999999999995,0.35704,6,47,0.006402443163096905
1693,1,-0.11419999999999997,0.35666,6,13,0.004140782635658979
1694,0,-1.1278,0.35628000000000004,6,13,0.008261870592832565
1695,0,-1.0306,0.3559,6,4,0.007232803851366043
1696,0,-1.0101,0.35552000000000006,6,2,0.0047135502099990845
1697,0,-1.2453,0.3551400000000001,6,23,0.00774798821657896
1698,0,-1.1736,0.35475999999999996,6,17,0.00934736616909504
1699,0,-1.0306,0.35438000000000003,6,4,0.010791768319904804
1700,0,-1.209,0.354,6,20,0.008161431178450584
1701,2,0.5351999999999999,0.35362000000000005,6,45,0.009363196790218353
1702,3,1.7261000000000002,0.3532400000000001,6,30,0.01326769683510065
1703,0,-1.1055,0.35285999999999995,6,11,0.008233407512307167
1704,1,-0.10389999999999999,0.35248,6,12,0.011606141924858093
1705,1,-0.12780000000000002,0.35209999999999997,6,14,0.013476688414812088
1706,2,0.7374,0.35172000000000003,6,28,0.00638021994382143
1707,0,-1.1278,0.3513400000000001,6,13,0.011498555541038513
1708,0,-1.0101,0.35096000000000005,6,2,0.00646407762542367
1709,3,1.6596000000000002,0.35058,6,36,0.006773207802325487
1710,0,-1.0728,0.35019999999999996,6,8,0.01027649361640215
1711,0,-1.041,0.34982,6,5,0.0063410429283976555
1712,0,-1.0945,0.3494400000000001,6,10,0.005097528453916311
1713,0,-1.0728,0.34906000000000004,6,8,0.003065383294597268
1714,1,-0.020199999999999996,0.34868,6,4,0.009873980656266212
1715,0,-1.0836000000000001,0.34829999999999994,6,9,0.009778974577784538
1716,1,-0.4086000000000001,0.34792,6,38,0.006881280802190304
1717,1,-0.23570000000000002,0.34754000000000007,6,24,0.006263294257223606
1718,1,-0.2710999999999999,0.34716,6,27,0.01754935085773468
1719,1,-0.12429999999999986,0.3467800000000001,6,14,0.005821244325488806
1720,0,-1.0306,0.34640000000000004,6,4,0.005024560261517763
1721,0,-1.0621,0.34602,6,7,0.009461712092161179
1722,0,-1.0,0.34564000000000006,6,1,0.004214012064039707
1723,0,-1.0836000000000001,0.34526,6,9,0.012688156217336655
1724,1,-0.21189999999999998,0.3448800000000001,6,22,0.005598146468400955
1725,0,-1.0203,0.34450000000000003,6,3,0.007364664692431688
1726,0,-1.1166,0.34412,6,12,0.00831384677439928
1727,0,-1.0101,0.34374000000000005,6,2,0.014685076661407948
1728,1,-0.1894,0.34336,6,20,0.003942507319152355
1729,0,-1.0,0.34298000000000006,6,1,0.005472158081829548
1730,0,-1.0,0.3426000000000001,6,1,0.003999006934463978
1731,1,-0.11560000000000004,0.34221999999999997,6,13,0.006892829667776823
1732,1,-0.3214999999999999,0.34184000000000003,6,31,0.008050443604588509
1733,0,-1.0945,0.34146,6,10,0.016046274453401566
1734,0,-1.209,0.34108000000000005,6,20,0.00971879530698061
1735,1,-0.08240000000000003,0.3407000000000001,6,10,0.006819931324571371
1736,4,2.7188999999999997,0.34032000000000007,6,32,0.007072451990097761
1737,0,-1.221,0.33994,6,21,0.005854915361851454
1738,3,1.4278999999999997,0.33956,6,56,0.005135972984135151
1739,0,-1.1166,0.33918000000000004,6,12,0.006570538505911827
1740,0,-1.1505,0.3388000000000001,6,15,0.011387906037271023
1741,0,-1.0728,0.33842000000000005,6,8,0.009569021873176098
1742,0,-1.1278,0.33804,6,13,0.004655147437006235
1743,0,-1.0,0.33765999999999996,6,1,0.009704566560685635
1744,6,4.267599999999999,0.33728,6,75,0.007315992843359709
1745,1,-0.3943,0.3369000000000001,6,38,0.00904768891632557
1746,1,-0.05149999999999999,0.33652000000000004,6,7,0.011211310513317585
1747,0,-1.0,0.3361400000000001,6,1,0.005340321455150843
1748,0,-1.1166,0.33575999999999995,6,12,0.005324517842382193
1749,2,0.7788000000000002,0.33538,6,24,0.00648698303848505
1750,0,-1.0101,0.3350000000000001,6,2,0.006530849263072014
1751,1,-0.06119999999999992,0.33462000000000003,6,8,0.006484196987003088
1752,1,-0.07179999999999997,0.3342400000000001,6,9,0.006160207092761993
1753,0,-1.1055,0.33385999999999993,6,11,0.011067026294767857
1754,0,-1.0515,0.33348,6,6,0.006651971489191055
1755,1,-0.020299999999999985,0.33310000000000006,6,4,0.006199852097779512
1756,0,-1.0,0.33272,6,1,0.0072760917246341705
1757,3,1.7605999999999993,0.3323400000000001,6,27,0.005384640768170357
1758,0,-1.0515,0.33196000000000003,6,6,0.006818311754614115
1759,0,-1.0203,0.33158,6,3,0.0037255415227264166
1760,0,-1.0101,0.33120000000000005,6,2,0.006356497295200825
1761,0,-1.0621,0.33082,6,7,0.0040225498378276825
1762,0,-1.0621,0.33044000000000007,6,7,0.006021078675985336
1763,0,-1.0203,0.33006,6,3,0.006416002754122019
1764,0,-1.0945,0.32968,6,10,0.0046289716847240925
1765,2,0.7152000000000001,0.32930000000000004,6,30,0.008361276239156723
1766,0,-1.0945,0.32892,6,10,0.010853046551346779
1767,0,-1.0728,0.32854000000000005,6,8,0.007593363523483276
1768,1,-0.10550000000000004,0.32816,6,12,0.008806811645627022
1769,0,-1.0621,0.32778000000000007,6,7,0.008450023829936981
1770,0,-1.041,0.3274,6,5,0.005017727613449097
1771,0,-1.0203,0.32702,6,3,0.015562555752694607
1772,1,-0.3488,0.32664000000000004,6,34,0.007430555764585733
1773,1,-0.2125999999999999,0.32626,6,22,0.004890295211225748
1774,0,-1.0515,0.32588000000000006,6,6,0.010855542495846748
1775,0,-1.041,0.3255,6,5,0.004441302269697189
1776,0,-1.1166,0.32511999999999996,6,12,0.007734376005828381
1777,0,-1.1736,0.32474000000000003,6,17,0.007203643675893545
1778,1,-0.25160000000000005,0.32436,6,25,0.0077435108833014965
1779,1,-0.08209999999999995,0.32398000000000005,6,10,0.005352548789232969
1780,1,-0.0926999999999999,0.3236000000000001,6,11,0.003638776484876871
1781,0,-1.5246,0.32321999999999995,6,44,0.004845490213483572
1782,0,-1.0621,0.32284,6,7,0.0072594149969518185
1783,0,-1.0728,0.3224600000000001,6,8,0.009519359096884727
1784,0,-1.0101,0.32208000000000003,6,2,0.007381320931017399
1785,1,-0.17359999999999998,0.3217000000000001,6,18,0.004507358651608229
1786,1,-0.10550000000000004,0.32132000000000005,6,12,0.008098216727375984
1787,0,-1.1166,0.32094,6,12,0.007930601947009563
1788,0,-1.1055,0.32056000000000007,6,11,0.007873856462538242
1789,0,-1.1391,0.32018,6,14,0.008662302047014236
1790,1,-0.20199999999999985,0.3198000000000001,6,21,0.005521070212125778
1791,2,0.5933999999999999,0.31942000000000004,6,41,0.00659532193094492
1792,2,0.8494999999999999,0.31904,6,17,0.0038227434270083904
1793,1,-0.1251,0.31866000000000005,6,14,0.006163732148706913
1794,0,-1.0203,0.31828,6,3,0.0024260706268250942
1795,0,-1.1736,0.31790000000000007,6,17,0.006545818876475096
1796,1,-0.23330000000000006,0.31752,6,24,0.005024701356887817
1797,0,-1.0203,0.3171400000000001,6,3,0.013001127168536186
1798,0,-1.0836000000000001,0.31676000000000004,6,9,0.006237526889890432
1799,1,-0.3951000000000001,0.31638,6,38,0.007967712357640266
1800,2,0.8331999999999999,0.31600000000000006,6,19,0.013565064407885075
1801,0,-1.041,0.31562,6,5,0.00739958044141531
1802,1,-0.24440000000000006,0.3152400000000001,6,25,0.009170455858111382
1803,0,-1.0728,0.31486000000000003,6,8,0.010841796174645424
1804,3,1.6486999999999998,0.31448,6,37,0.00825249683111906
1805,0,-1.0,0.31410000000000005,6,1,0.011680086143314838
1806,0,-1.0,0.31372,6,1,0.005787791684269905
1807,1,-0.494,0.31334000000000006,6,45,0.004347724374383688
1808,0,-1.0728,0.3129600000000001,6,8,0.005654914304614067
1809,1,-0.030399999999999983,0.31257999999999997,6,5,0.007345120422542095
1810,1,-0.1894,0.31220000000000003,6,20,0.005743172951042652
1811,2,0.7046000000000001,0.31182,6,31,0.0073912846855819225
1812,0,-1.0306,0.31144000000000005,6,4,0.0071026599034667015
1813,0,-1.0306,0.3110600000000001,6,4,0.006684809923171997
1814,2,0.8018000000000001,0.31067999999999996,6,22,0.016571516171097755
1815,1,-0.4151,0.3103,6,39,0.005138113163411617
1816,2,0.8433999999999999,0.30992,6,18,0.00887894444167614
1817,0,-1.0101,0.30954000000000004,6,2,0.006961210630834103
1818,1,-0.08289999999999997,0.3091600000000001,6,10,0.009108802303671837
1819,0,-1.041,0.30878000000000005,6,5,0.0059040617197752
1820,0,-1.0728,0.3084,6,8,0.004966354463249445
1821,0,-1.041,0.30801999999999996,6,5,0.006197712384164333
1822,1,-0.010099999999999998,0.30764,6,3,0.006403658073395491
1823,1,-0.10550000000000004,0.3072600000000001,6,12,0.00927675236016512
1824,0,-1.1166,0.30688000000000004,6,12,0.006843499839305878
1825,2,0.8210999999999999,0.3065,6,20,0.0051985373720526695
1826,0,-1.0306,0.30611999999999995,6,4,0.005178534425795078
1827,0,-1.0621,0.30574,6,7,0.007770831696689129
1828,0,-1.0306,0.3053600000000001,6,4,0.007653062231838703
1829,1,-0.11560000000000004,0.30498000000000003,6,13,0.0038953814655542374
1830,0,-1.0306,0.3046000000000001,6,4,0.008191431872546673
1831,1,-0.08240000000000003,0.30421999999999993,6,10,0.0038355463184416294
