game,score,steps,duration_sec,reason
1863,2,678,6.277,hunger
1864,45,1104,10.271,self
1865,2,691,6.428,hunger
1866,1,677,6.277,hunger
1867,6,981,9.103,hunger
1868,27,951,8.823,self
1869,6,759,7.034,hunger
1870,6,734,6.811,hunger
1871,1,657,6.088,hunger
1872,28,931,8.678,self
1873,8,1108,10.302,hunger
1874,25,709,6.568,wall
1875,3,700,6.498,hunger
1876,11,899,8.352,hunger
1877,4,684,6.358,hunger
1878,2,675,6.262,hunger
1879,6,926,8.602,hunger
1880,28,863,8.001,self
1881,51,1720,15.935,self
1882,15,1089,10.126,hunger
1883,5,1099,10.199,hunger
1884,6,811,7.541,hunger
1885,5,736,6.835,hunger
1886,7,1034,9.592,hunger
1887,28,769,7.123,self
1888,8,872,8.121,hunger
1889,15,943,8.78,hunger
1890,18,582,5.413,self
1891,3,693,6.453,hunger
1892,31,797,7.382,self
1893,1,696,6.475,hunger
1894,14,1015,9.427,hunger
1895,25,639,5.927,self
1896,9,794,7.384,hunger
1897,10,1025,9.519,hunger
1898,9,901,8.378,hunger
1899,12,1031,9.584,hunger
1900,14,1186,10.992,hunger
1901,3,701,6.513,hunger
1902,6,881,8.182,hunger
1903,9,825,7.665,hunger
1904,32,815,7.547,self
1905,2,685,6.335,hunger
1906,9,284,2.624,self
1907,0,640,5.944,hunger
1908,4,747,6.941,hunger
1909,8,789,7.325,hunger
1910,16,331,3.083,self
1911,11,1275,11.855,hunger
1912,10,1132,10.538,hunger
1913,1,680,6.316,hunger
1914,14,1751,16.268,hunger
1915,0,640,5.931,hunger
1916,7,773,7.176,hunger
1917,35,945,8.756,self
1918,3,699,6.48,hunger
1919,6,813,7.539,hunger
1920,12,1344,12.494,hunger
1921,2,689,6.391,hunger
1922,2,671,6.227,hunger
1923,2,672,6.228,hunger
1924,7,787,7.311,hunger
1925,35,822,7.61,self
1926,0,640,5.953,hunger
1927,1,645,5.972,hunger
1928,7,899,8.348,hunger
1929,55,1763,16.397,self
1930,19,997,9.27,self
1931,2,677,6.277,hunger
1932,8,779,7.21,hunger
1933,6,785,7.313,hunger
1934,8,1138,10.595,hunger
1935,9,1085,10.074,hunger
1936,36,750,6.951,self
1937,47,1579,14.659,self
1938,8,1090,10.105,hunger
1939,9,838,7.788,hunger
1940,25,981,9.12,self
1941,3,679,6.282,hunger
1942,43,1256,11.652,self
1943,39,1265,11.724,self
1944,38,1361,12.593,self
1945,1,673,6.246,hunger
1946,8,1304,12.116,hunger
1947,31,969,8.997,self
1948,13,933,8.668,hunger
1949,2,709,6.583,hunger
1950,10,1087,10.105,hunger
1951,24,855,7.927,self
1952,65,1884,17.431,self
1953,4,742,6.904,hunger
1954,12,1102,10.237,hunger
1955,42,1595,14.805,self
1956,3,707,6.572,hunger
1957,1,655,6.102,hunger
1958,10,864,8.029,hunger
1959,1,679,6.306,hunger
1960,30,1260,11.662,self
1961,15,1536,14.243,hunger
1962,10,893,8.309,hunger
1963,10,949,8.82,hunger
1964,3,718,6.664,hunger
1965,27,664,6.176,self
1966,58,1674,15.53,self
1967,14,1140,10.565,hunger
1968,40,1096,10.112,self
1969,4,699,6.477,hunger
1970,23,582,5.389,self
1971,3,978,9.075,hunger
1972,11,996,9.234,hunger
1973,11,1188,11.031,hunger
1974,1,904,8.399,hunger
1975,35,1057,9.816,self
1976,2,698,6.488,hunger
1977,29,1009,9.368,self
1978,6,812,7.546,hunger
1979,9,1327,12.313,hunger
1980,4,733,6.799,hunger
1981,13,1126,10.444,hunger
1982,12,1100,10.22,hunger
1983,14,1123,10.439,hunger
1984,3,699,6.498,hunger
1985,12,897,8.334,hunger
1986,2,681,6.326,hunger
1987,30,759,7.036,self
1988,8,764,7.085,hunger
1989,8,951,8.831,hunger
1990,0,640,5.943,hunger
1991,1,690,6.411,hunger
1992,13,904,8.392,hunger
1993,13,910,8.458,self
1994,8,1059,9.837,hunger
1995,2,699,6.483,hunger
1996,9,796,7.395,hunger
1997,1,673,6.237,hunger
1998,40,1401,12.984,self
1999,3,903,8.367,hunger
2000,14,216,2.0,self
